CVE ESTADO,CVE MUNICIPIO,Emisiones de   CO,,,,,,,,,,,,,,,,,,
,,Asados_al_carbon,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Incendios_en_construcciones,Incendios_Forestales,Ladrilleras,Quema_de_Residuos,Quemas_Agricolas,Rellenos_Sanitarios,Cruces_front,Embarcaciones_marinas,Equipo_basico_eropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
07,070,07070,0.26167548,0,0.15755594,548.5871806,0.011928838,0.002815581,0,0,0,46.85487781,0.000699307,0,0,0,0,0,0.238816976,0
07,071,07071,1.26953992,0,0.239050391,1069.631738,0.140275828,0.012528143,1675.507464,34.66233272,6.336690353,174.9712543,0,0,0,0,0,3.724112336,1.163802309,0
07,072,07072,2.75141262,0,0.189659815,1160.288303,0.037932684,0.008493226,0,0,0,150.7575315,0.00195806,0,0,0,0,0,57.68841322,0
07,073,07073,1.06978157,0,0.118537384,275.0265546,0.035786514,0.003401948,0,0,0.4526883,15.99459194,0.000419584,0,0,0,0,0,0.08635698,0
07,074,07074,4.91469209,0,0.727523195,345.1703802,0.651063166,0.021658134,0,0,3.504604507,50.88935075,0.002237783,0,0,0,0,0,0.291218128,0
07,075,07075,3.53023143,0,0.30572767,1034.040327,0.091928515,0.0096512,0,0,1.526038489,455.662783,0.002517506,0,0,0,0,0,0.641844753,0
07,076,07076,0.55263824,0,0.079024923,1184.251397,0.017893257,0.007331017,0,0,5.46718544,160.0216724,0.00097903,0,0,0,0,0,1.149889698,0
07,077,07077,0.96743526,0,0.271154266,2530.45572,0.028150015,0.021476514,0,11.55411091,20.44114035,455.4074957,0.00195806,0,0,0,0,4.149146896,2.567056305,0
07,078,07078,30.27540736,0,6.045406588,2137.988227,1.50223033,0.08987039,12.14457436,80.87877635,6.010478379,82.34589201,0.400034255,0,0,0,0,0,0.585856782,0
07,079,07079,1.92022688,0,0.418783071,742.3939152,0.124054651,0.016690293,23.18871938,0,1.269206784,75.431339,0,0,0,0,0,0,0.284671791,0
07,080,07080,0.55311575,0,0.248434601,1346.918313,0.026839886,0.006801778,181.6449685,0,1.993510318,237.8079579,0,0,0,0,0,0,1.601246924,0
07,081,07081,1.97418551,0,0.400063671,1407.078024,0.223602879,0.010909115,0,0,11.27587067,316.6702969,0,0,0,0,0,0,2.132581086,0
07,082,07082,0.33553036,0,0.031609969,525.1226947,0.005964419,0.00131816,0,0,13.05219949,39.8491289,0.000279723,0,0,0,0,0,0.361542675,0
07,083,07083,0.89039698,0,0.12248863,696.6020914,0.014911048,0.00688434,0,0,7.307026445,1025.554148,0.000146855,0,0,0,0,0,0.91074096,0
07,084,07084,0.34937815,0,0.045439331,304.1921088,0.014911048,0.002997609,0,0,0.955290311,14.56506135,0,0,0,0,10.3768489,0,0.146782169,0
07,085,07085,1.36647445,0,0.1027324,325.5932562,0.028150015,0.003554368,0,0,0.090837818,26.96638997,0.000279723,0,0,0,0,0,0.161435688,0
07,086,07086,3.21730321,0,0.534499446,526.4687588,0.11793236,0.010064007,13.91323163,219.5281072,1.214371833,85.6127794,0.000349654,0,0,0,0,0,0.327176877,0
07,087,07087,3.56397547,0,0.72110242,1064.899844,0.088139213,0.015128119,0,0,9.855969223,54.50293064,0.004055982,11.03492408,0,0,0,2.894282957,0.917908013,0
07,088,07088,0.14516304,0,0.013829361,88.5210663,0.004970349,0.000641438,0,0,0.128827876,7.894608118,0,0,0,0,0,0,0.07302063,0
07,089,07089,43.18266183,0,11.08259804,3906.392313,4.267624852,0.175299334,0,11.55411091,42.43407057,503.8437798,0,0,9.400239636,175.909,0,10.60562426,4.561867961,0
07,090,07090,0.32056838,0,0.035561215,169.5402237,0.007952559,0.001551728,0,0,0.964642393,9.36918257,0.000139861,0,0,0,0,0,0.09944636,0
07,091,07091,1.33925638,0,0.253373658,302.151814,0.033798374,0.006261955,0,0,0.324809816,16.35625857,0.001678337,0,0,0,0,0,217.9074031,0
07,092,07092,1.95906436,0,0.566509915,1425.534549,0.075707337,0.016476265,0,0,3.472691156,104.529553,0.001328684,0,0,0,0,0,0.520488088,0
07,093,07093,0.36720519,0,0.113598326,1637.12765,0.060451124,0.011437911,0.772957313,0,17.50894294,128.4237808,0.000839169,0,0,0,0,0,0.866714541,0
07,094,07094,3.1324656,0,0.421301619,1551.848736,0.178740654,0.013383393,66.25042496,0,3.765954293,100.3124996,0.003776259,0,0,0,0,0,0.535425623,0
07,096,07096,3.86019084,0,0.358575587,3117.104668,0.074713268,0.017922146,0,0,1.990161466,311.289102,0.00097903,0,0,0,0,0,2.290435718,0
07,097,07097,8.86083473,0,2.119843552,2060.186956,0.553119307,0.046719093,60.29067038,0,2.012497007,52.49029721,0.009790302,0,0,0,0,14.93692883,0.463266093,0
07,098,07098,0.87941425,0,0.061244315,294.0841333,0.007952559,0.002524359,0,0,0.272909817,131.5528938,2.194581699,0,0,0,0,0,0.268509288,0
07,099,07099,3.22860428,0.162747999,0.361539021,3292.298522,0.084653966,0.025687678,0,11.55411091,7.078025653,518.5785585,0.000699307,0,0,0,0,0,2.062787524,0
07,100,07100,0.58940651,0,0.049390577,1385.975475,0.008946629,0.008791717,0,0,11.04480925,131.8461616,0.001258753,0,0,0,0,0,3.925168938,0
07,101,07101,101.9288071,0,22.99931829,1054.895126,7.6373877,0.319220597,18.93745416,34.66233272,1.789662064,68.00341147,0,0,0,0,0,0,0.189190937,27.25100396
07,102,07102,1.31681341,0,0.30572767,1400.971828,0.039762793,0.017894243,0,0,19.73367282,164.2361843,0,0,0,0,0,0,0.716273932,0
07,103,07103,1.03110326,0,0.111128798,1090.237383,0.077865511,0.013283896,0,34.66233272,4.021935315,136.7145367,0.001678337,0,0,0,0,1.578699795,0.724409105,0
07,104,07104,1.43635008,0,0.159531563,607.7370719,0.083659896,0.005334728,10.82140238,0,0.521578233,431.2618346,0.000286716,0,0,0,0,0,0.44594448,0
07,105,07105,1.18677152,0,0.185708568,522.2182897,0.027833955,0.00583433,0,0,0.134087569,11.80664877,0.000419584,0,0,0,0,0,0.226964912,0
07,106,07106,6.57451685,0,0.773950337,2074.46293,0.679546343,0.024493306,0,0,1.675332857,1511.227115,0,0,0,0,10.3768489,0,1.985127161,0
07,107,07107,8.05320615,0,0.896932873,2347.594281,0.378772812,0.026628997,2094.51651,462.1644363,2.821035344,876.0712004,0.003636398,0,0,0,0,0,1.754141586,0
07,108,07108,12.26006925,0,1.560248318,2482.990141,1.792493411,0.04044867,552.9379265,219.5281072,15.40944548,943.6357544,0,0,0,0,0,0,2.161805803,0
07,109,07109,3.13771821,0,0.625778607,1023.989484,0.187500147,0.010963713,0,0,2.555307998,78.17989164,0.03603029,0,0,0,0,0,0.62861954,0
07,110,07110,0.85681211,0,0.112610515,342.038236,0.014911048,0.001655191,0,0,0.262717427,51.41520504,0.000251751,0,0,0,0,0,0.163003944,0
07,111,07111,2.32420034,0,0.094336002,1627.652884,0.183524026,0.014302152,289.360202,0,4.115217477,128.0186795,0.000419584,0,0,0,0,0,0.796505247,0
07,112,07112,1.25855719,0,0.073591959,1390.246999,0.023021636,0.002800732,0,0,21.03435461,124.67351,0.000419584,0,0,0,0,0,0.852559076,0
07,113,07113,0.27631912,0,0.007902492,273.6113801,0.003976279,0.00166181,0,0,0,16.38671813,0,0,0,0,0,0,0.125336989,0
07,114,07114,1.39767177,0,0.323508277,638.3041544,0.241659386,0.004555628,0,0,4.146625961,138.520419,0.000559446,0,0,0,0,0,1.486603711,0
07,115,07115,0.27520493,0,0.089396944,488.5240833,0.010934768,0.001761307,0,0,0.846601104,85.86309592,0,0,0,0,0,0,0.414414715,0
07,116,07116,0.33123277,0,0.09680553,435.3108297,0.033465372,0.001917962,0,0,0,139.4044133,0,0,0,0,0,0,0.987713101,0
07,117,07117,0.47894253,0,0.047414954,306.6177945,0.008946629,0.001509389,0,0,0.902864446,39.04797229,6.00006E-05,0,0,0,0,0,0.379509701,0
07,118,07118,0.58781481,0,0.011853738,228.0768652,0.00198814,0.002174113,0,0,1.217439588,41.09900938,0.00692128,0,0,0,0,0,0.26145831,0
07,119,07119,0.20326009,0,0.003951246,148.5806141,0.006122449,0.000933577,0,0,30.40837899,12.76692957,0,0,0,0,0,0,0.117219927,0
07,120,07120,0.5650535,0,0,0,0,0,0,0,0,0,0,,,0,,,0,
07,121,07121,1.6951605,0,0,0,0,0,0,0,0,0,0,,,0,,,0,
07,122,07122,3.390321,0,0,0,0,0,0,0,9.183559159,0,0,,,0,,,0,
07,123,07123,1.6951605,0,0,0,0,0,0,0,0.472729538,0,0,,,0,,,0,
07,124,07124,1.6951605,0,0,0,0,0,0,0,1.890918152,0,0,,,0,,,0,
08,001,08001,1.51943682,0,0.259000121,18.44981806,0.337427114,0.019191623,0,0,0.999986511,856.5941876,0,0,0,0,0,43.9800013,28.77745216,0
08,002,08002,3.38761511,0.000948594,0.280471229,31.32410398,0.398065071,0.042928568,195.9126107,0,0.396946674,123.7631568,11.23539327,0,0,0,0,43.18613846,7.010484789,0
08,003,08003,0.73106781,0,0.192272991,24.46410582,0.19182974,0.009775442,0,0,0.802139386,56.42767877,0,0,0,0,0,10.53191367,3.62253512,0
08,004,08004,1.91131336,0,0.055772482,5.92220539,0.132764719,0.030933248,0,0,0.093521642,0.492153187,0,0,0,0,0,0,0.022849502,0
08,005,08005,3.1595245,0,0.330670002,49.95972767,0.31251027,0.026399817,0,15.39375264,0.604336817,299.5281113,0,0,0,0,0,27.2030333,14.16706514,0
08,006,08006,0.36529515,0,0.023725202,73.44006406,0.026622076,0.003191526,44.74264395,0,0.29846648,307.6799313,0,0,0,0,0,0,7.529459296,0
08,007,08007,0.33186945,0,0.085509582,582.9140808,0.077342473,0.006637596,2567.902659,5.131250879,4.43606075,32.18694951,0.001219801,0,0,0,0,0,2.426696047,0
08,008,08008,0.17604202,0,0.040036278,447.2438874,0.077098512,0.001780785,1082.692708,0,4.872339998,3.642420206,0,0,0,0,0,0,0.591760557,0
08,009,08009,2.68631209,0,0.540736894,1162.132919,0.363707139,0.012431327,3436.186473,0,5.707500317,27.13566539,0.012415072,0,0,0,0,16.8298922,3.008602237,0
08,010,08010,3.12164204,0,0.358843679,2.178481343,0.435922581,0,2510.959844,15.39375264,0,735.3214062,0.016491648,0,0,0,0,0,26.08278546,0
08,011,08011,7.08736259,0,0.916880199,43.74367479,1.149301539,0.093504925,0,0,0.754149568,65.74191277,0,0,0,0,0,22.49278045,5.653952085,0
08,012,08012,0.29541952,0,0.045967579,0.876532604,0.013311038,0,2671.018612,0,0,138.5578415,0.000562162,0,0,0,0,0,5.175196171,0
08,013,08013,0.92827944,0,0.069198506,155.4297721,0.097803539,0.005113849,2075.762327,30.78750527,3.250233923,22.2189089,0.048926615,0,0,0,0,13.68090293,3.217916138,0
08,014,08014,0.17954376,0,0.017793901,13.04996533,0.01774805,0.002365746,0,0,0.041301631,18.38456022,0,0,0,0,0,0,0.826694982,0
08,015,08015,0.11874082,0,0.020265277,23.93216262,0.013311038,0.001884456,0,0,0.180473261,13.51947877,0.000513379,0,0,0,0,0,4.433303237,0
08,016,08016,0.27504576,0,0.019771002,9.182779186,0.048807139,0.005401043,0,0,0.033979761,28.25800863,0,0,0,0,0,5.477653592,1.102276594,0
08,017,08017,22.42530213,0.342084299,2.723455471,279.0178113,3.738323641,0.296208965,0,25.65625439,2.701242069,1735.773053,0,0,0,0,0,14.50122787,46.80951472,0
08,018,08018,0.00939103,0,0.0039542,58.89782833,0.004437013,0.003332875,205.7240661,0,0.147473305,572.9945907,0,0,0,0,0,0,626.9096946,0
08,019,08019,145.2941961,0,17.65145412,501.796524,20.04860815,1.839461456,3746.681721,974.937667,3.420680329,233.5257999,0,0,0,499.323,0,57.42274539,10.49855682,1.305465239
08,020,08020,0.30608391,0,0.023725202,269.6108165,0.026622076,0.002479909,7889.758276,0,3.332576168,2.697464935,0.000187387,0,0,0,0,0,0.265120694,0
08,021,08021,22.44726759,0,3.171523612,67.55185422,4.050385729,0.300515837,0,46.18125791,0.677019737,232.8765937,0,0,0,0,0,4.842563321,8.232226888,0
08,022,08022,0.06557804,0,0.013839701,24.42448784,0.004437013,0.000862977,0,0,0.041288336,24.94284499,0.000374774,0,0,0,0,0,0.930182454,0
08,023,08023,0.17015273,0,0.0039542,24.64504725,0.062677992,0.006242224,0,0,0.069531596,36.16607032,0,0,0,0,0,0,3.757995277,0
08,024,08024,0.23509409,0,0.063267205,0.424811421,0.067354947,0,0,5.131250879,0,48.755036,0.000674594,0,0,0,0,0,2.697072127,0
08,025,08025,0.91745588,0,0.126040135,199.6808261,0.110371629,0.004325251,348.1484196,0,0.047797621,157.22323,0.001392287,0,0,0,0,0,5.814280124,0
08,026,08026,0.10011793,0,0.007908401,24.21641685,0.008874025,0.000729066,0,0,0.271474726,35.84637346,0.000187387,0,0,0,0,0,1.884169935,0
08,027,08027,2.29379887,0,0.42754791,1773.349067,0.272472942,0.027982218,3341.187282,0,19.67451721,42.26677612,0.017818952,0,0,0,0,0,4.750025101,0
08,028,08028,0.40445097,0,0.026196577,8.957770191,0.01774805,0.006755024,0,0,0.038151627,36.79266344,0.000449729,0,0,0,0,0,1.546184256,0
08,029,08029,1.56798367,0,0.241700495,2315.066242,0.181342678,0.013150647,7088.742184,5.131250879,17.88254475,15.68895584,0,0,0,0,8.64737408,0,2.139066516,0
08,030,08030,0.30815312,0,0.072658431,271.6739513,0.037409359,0.003764364,562.4754625,0,1.403486231,1.368299636,0.000562162,0,0,0,0,11.32577651,0.364258452,0
08,031,08031,3.25470816,0,0.320290226,738.6924651,0.471301128,0.030724943,33.94870747,15.39375264,5.590426191,985.970646,0.013095712,0,0,0,0,35.98844872,27.30408719,0
08,032,08032,18.00228617,0,2.924837636,192.544887,2.745629202,0.201006714,0,76.96876318,0.700222212,33.87595746,0.023108031,0,0,0,0,8.362021909,1.183265607,0
08,033,08033,0.03851914,0,0.0039542,17.53227562,0.004437013,0.000424049,0,0,0.071658558,8.608149933,0,0,0,0,0,0,1.995757003,0
08,034,08034,0.59115738,0,0.05585308,249.4321864,0.089300067,0.004567824,2222.019195,0,0.051738802,123.4084915,0.000749549,0,0,0,0,0,4.297201979,0
08,035,08035,0.4552262,0,0.072658431,87.37984124,0.019661309,0.006848637,15828.15061,0,0.094257743,491.6297959,0,0,0,0,0,0,17.35114324,0
08,036,08036,5.9290825,0,0.74042401,38.31332703,0.604107305,0.068718233,0,20.52500352,0.31518173,62.78971394,0.001873872,0,0,0,0,0,7.176189377,0
08,037,08037,228.887415,0,22.50258747,622.4096022,30.80143499,2.634438394,0,482.3375826,1.996299641,39.54245737,0,42.41685664,0,175.081,0,25.721156,1.848810764,0
08,038,08038,0.27902501,0,0.034104978,8.315103166,0.01774805,0.006390491,0,0,0.111117527,78.14743777,0,0,0,0,0,0,9.017950527,0
08,039,08039,0.36115673,0,0.058324455,9.210609691,0.057681164,0.004050385,0,0,0.025836235,28.37957044,0.000749549,0,0,0,0,4.10162467,1.41334556,0
08,040,08040,3.44268793,0,0.312381825,1030.98205,0.507534317,0.033816483,88747.35219,0,1.700063122,221.2876352,0.001405404,0,0,0,0,26.32978417,11.2503219,0
08,041,08041,0.11651244,0,0.016311076,79.61372956,0,0.000223184,904.9453205,0,0.34123524,0.915662374,5.62162E-05,0,0,0,0,0,0.185724907,0
08,042,08042,0.13975126,0,0.017793901,17.2064837,0.013311038,0.000989447,0,0,0.390884419,0.745375827,0,0,0,0,0,0,0.045699004,0
08,043,08043,0.28348177,0,0.038059178,93.50317941,0.071552017,0.001362832,0,0,0.102264091,86.87205277,0.000534054,0,0,0,0,7.356462312,3.268263977,0
08,044,08044,0.43723999,0,0.028173677,23.02055522,0.137923892,0.002386089,0,0,0.595410212,45.44232778,0.000374774,0,0,0,12.10632371,5.107184267,2.01316576,0
08,045,08045,5.36928161,0,0.474066093,39.35475557,0.74912637,0.072676022,0,0,0.794654782,88.58202281,0,0,0,0,0,0,7.318105557,0
08,046,08046,0.12924604,0,0.011862601,345.6745146,0,0.001242389,303.6983035,0,3.438595875,0.720784122,0,0,0,0,0,0,0.155688198,0
08,047,08047,0.29366865,0,0.033610703,186.682208,0.013311038,0.003325436,1599.589384,0,1.406926912,5.185263998,0.000468468,0,0,0,0,0,0.535019012,0
08,048,08048,1.26556067,0,0.218963843,220.9469284,0.174295053,0.013924711,39154.03673,10.26250176,0.378119417,1200.999727,0.006779262,0,0,0,0,0,42.55486682,0
08,049,08049,0.19864416,0,0.028173677,86.20810232,0.013311038,0.001130797,2076.925941,0,0.129642406,15.45725116,0.000534054,0,0,0,13.83579853,0,0.564174977,0
08,050,08050,9.79595848,0,1.094819214,101.227194,1.199245018,0.067775664,0,153.9375264,0.409173144,133.4336514,0,0,0,0,0,15.93018098,5.646378406,0
08,051,08051,0.08706599,0,0.104786309,237.687077,0.040732871,0.007052602,1294.142454,0,8.843339612,5.084566155,0.002878268,0,0,0,0,0,0.863058926,0
08,052,08052,3.99787289,0,0.513551767,46.91032764,0.824503405,0.050431135,0,0,1.39998027,435.7776939,0,0.497825979,0,0,0,19.58195004,13.05154887,0
08,053,08053,0.60468683,0,0.043496204,14.35370535,0.128327706,0.006524401,0,0,0.118607515,57.84927392,0,0,0,0,0,0,2.287031582,0
08,054,08054,0.1082356,0,0.011862601,34.00638046,0.042986269,0.008645412,2760.742477,0,1.269176863,546.4216096,0,0,0,0,22.48317261,5.874585012,21.65581493,0
08,055,08055,1.39783094,0,0.083532482,16.82135853,0.085102997,0.025676257,0,0,0.576038473,71.88839061,0,0,0,0,0,8.25617353,4.05540024,0
08,056,08056,0.04042918,0,0.009885501,42.91739131,0.013311038,0.000664275,0,0,0.888161838,22.55303085,0,0,0,0,0,0,0.884379589,0
08,057,08057,0.19084483,0,0.027679402,42.33343404,0.008874025,0.001292257,0,0,0.087737215,11.11841281,0.000187387,0,0,0,0,0,0.357283122,0
08,058,08058,0.09582034,0,0.047450404,3.330429802,0.006350271,0.002729699,0,5.131250879,0.108144241,8.525606037,0.161537013,0,0,0,0,0,1.958617767,0
08,059,08059,0.75669418,0,0.105645951,21.8477476,0.069878701,0.002112805,79.12464081,0,0.073995241,9.036905706,0,0,0,0,0,0,0.373900942,0
08,060,08060,1.50813575,0,0.161133663,20.74844956,0.130569632,0.006201086,0,0,0.10459971,44.96361533,0.002436034,0,0,0,0,7.621083259,1.664066914,0
08,061,08061,0.06557804,0,0.018288176,51.2864114,0.008874025,0.00191194,189.8991379,0,0.62938041,43.0223189,0.000187387,0,0,0,0,0,1.989651016,0
08,062,08062,3.00767632,0,0.281242498,19.46572016,0.373761357,0.043562295,0,0,0.189828847,44.3368862,0,0,0,0,0,4.710252847,5.171598413,0
08,063,08063,0.3215234,0,0.034104978,0.698746757,0.022185063,0,3693.819699,0,0,106.1010346,0.000749549,0,0,0,0,8.441408193,3.760417324,0
08,064,08064,0.12526679,0,0.011862601,22.57761007,0.008874025,0.000453807,0,0,0.188310624,16.59954335,0,0,0,0,10.3768489,0,0.592736854,0
08,065,08065,0.18797977,0,0.151742437,2.256489419,0.026622076,0,8104.309131,5.131250879,0,7.759394065,0.001017325,0,0,0,0,14.07783435,0.775561951,0
08,066,08066,0.15741913,0,0.023725202,281.2246764,0.013311038,0.00122751,3129.924276,0,1.459501606,2.435745183,0,0,0,0,0,0,0.509888714,0
08,067,08067,0.37914294,0,0.107751959,76.1873877,0.074315713,0.00435952,0,0,0.879559635,51.17721488,0,0,0,0,0,0,2.209625778,0
09,002,09002,43.49765405,0,16.62193034,50.56278264,130.3827798,9.980745324,,,0,,0,0,0,0,,12.19108708,95.10982702,0
09,003,09003,66.13223062,0,10.26743808,76.27526234,53.62744092,10.32023824,,,0,,0,0,0,0,,0,30.89740184,9.600207336
09,004,09004,20.99785053,0.036350579,4.149784604,24.05477402,25.72130963,5.212590178,18.64767013,,0,0.033859835,1.66992,0,0,0,,0,93.25793138,0
09,005,09005,125.2386107,0,17.66153737,145.8318287,83.50842401,26.3170187,2.451066254,,0,,0.307468,0,0,0,,7.045447608,5.569239144,25.78742156
09,006,09006,41.76938805,0,10.84318525,46.82243827,76.78655059,8.649923762,,,0,,0,0,0,0,,0,0.022245928,0
09,007,09007,193.5272099,0,35.33353446,224.7925318,207.0700203,60.9615993,2.999629906,,0,0.063514221,0,0,0,0,,0,525.9073238,0
09,008,09008,25.94460235,0.276246362,2.492875862,30.23943832,6.018190592,4.950330555,4.764118086,,0,0.487486915,0,0,0,0,,0,0.687620534,0
09,009,09009,14.63381488,2.924192127,1.604167423,17.16457659,5.243572001,1.98622506,181.7021011,,169.6238998,0.48857093,0.896,0,0,0,,0,6.132626039,0
09,010,09010,79.83838419,0.059261366,10.86639616,91.46544991,50.3388587,13.28453929,0.101327044,,0,0.055081343,9.053916634,0,0,0,,0,269.0215021,18.73803081
09,011,09011,38.87953703,0.78663375,6.051020455,45.73357397,31.1379649,10.46732585,0.75995283,,105.2942634,0.07328564,0,0,0,0,,0,324.5454293,0
09,012,09012,71.94417248,5.231146008,9.013330537,83.52629198,37.17885494,10.56757008,259.0202786,,141.5555443,1.631826906,0,0,0,0,,0,178.4540536,0
09,013,09013,44.4456106,0.945115059,5.71363097,52.08422109,24.08411209,10.00482099,5.653350248,,106.0528676,1.95428372,0.78008,0,0,0,,0,26.33359125,0
09,014,09014,45.10710837,0,8.651951204,49.5668857,53.9764449,7.880008766,,,0,,0,0,0,0,,0,122.0950188,0
09,015,09015,57.7899382,0,14.26500065,66.52345313,98.07579341,19.11179786,,,0,,0,0,0,0,,0,3.404829855,0
09,016,09016,39.92844122,0,11.8973903,47.45198437,86.59554865,9.640478818,,,0,,0,0,0,0,,9.021482617,128.3268076,0
09,017,09017,46.0401606,0,6.382586712,52.24468531,30.45130667,12.74914693,,,0,,0,0,0,2164.655186,,0,480.541286,14.84800479
10,001,10001,1.99487761,0.061805533,0.323143961,171.7475471,0.03126064,0.037884346,1119.504479,119.2092,0,123.4116173,0.082702097,0,0,0,0,13.74145747,16.18897655,0
10,002,10002,0.13465782,0,0.0394078,91.79981471,0.003728009,0.001520808,100.8052558,0,0,22.52240644,0.00331928,0,0,0,0,0,1.441936259,0
10,003,10003,0.13911458,0,0.01773351,62.36163445,0,0.002595664,0,0,1.950855914,20.01321808,0.055638761,0,0,0,0,0,1.29732366,0
10,004,10004,2.66705252,0.000178559,0.473878797,76.41301909,0.038819359,0.034989733,0,9.368198033,0,170.5553896,0.008181991,0,0,0,0,12.45082334,23.35275292,0
10,005,10005,97.51645552,0.654250694,15.65193651,937.2010313,1.118677944,1.796196835,3994.021843,2735.513838,0,382.6089109,1.71564455,0,0,182.081,3.458949632,57.26872607,311.2600143,0.404530707
10,006,10006,0.21185527,0,0.049752348,58.46893364,0.001591593,0.005980319,0,0,0.377585683,40.19272739,1.205069666,0,0,0,0,0,3.931513777,0
10,007,10007,47.31949013,0,6.48709911,192.6356558,1.192688897,0.878711116,0,93.68198033,0,949.3727772,0,0,0,0,0,14.67273857,17.0392246,0
10,008,10008,4.36237219,0.018088381,0.710325598,27.58709762,0.044775591,0.049100363,0,63.9259335,0,220.1444857,0.067474652,0,0,0,0,5.516828229,23.55612759,0
10,009,10009,0.47782834,0,0.067485858,180.1137951,0.005319602,0.0081076,90.95922709,0,0,45.34593986,0.14549309,0,0,0,0,0,2.340741551,0
10,010,10010,0.09518366,0,0.00788156,17.91119559,0.000636637,0.002767184,0,0,0.692243867,69.0173912,0.000427579,0,0,0,0,0,4.310574957,0
10,011,10011,0.10537054,0,0.030048448,40.06216372,0.000954956,0.004379469,0,0,0.503451026,67.61583991,0,0,0,0,0,0,25.12238275,0
10,012,10012,19.98474852,0.048359682,2.257652176,135.1228965,0.235299554,0.354584543,0.851903177,0,0,402.6163088,0.005065022,0,0,0,0,13.53900506,8.594692337,0
10,013,10013,3.25247978,0,0.410333719,50.18265871,0.034035759,0.019015813,0,0,0,62.34687251,0,0,0,0,0,34.54344281,3.445223527,0
10,014,10014,0.33011858,0.029759804,0.060096895,659.5223582,0.006043669,0.013997902,6853.500186,0,0,31.8867581,0,0,0,0,0,0,6.045863796,0
10,015,10015,0.63445162,0,0.136942106,52.1338747,0.005084279,0.011766249,0,0,0,21.76151179,0,0,0,0,0,0,2.509983077,0
10,016,10016,0.93687462,0.21427059,0.180783283,88.88807509,0.02074287,0.025451828,0,0,0,42.16203764,0,0,0,0,0,0,6.132086781,0
10,017,10017,0.69907464,0,0.146301458,83.3445508,0.004611211,0.00814676,117.7725064,0,0,160.0449784,0.015246825,0,0,0,0,3.618836866,6.564502022,0
10,018,10018,0.99926926,0,0.244820958,79.060199,0.011295902,0.017563614,0,0,7.929299345,54.41793135,0,0,0,0,0,0,3.126136955,0
10,019,10019,0.14595889,0,0.02167429,104.3185709,0.000636637,0.001178777,1224.931096,0,0,15.49324651,0,0,0,0,0,0,1.043392458,0
10,020,10020,0.77722711,0.213433595,0.143838471,30.1456332,0.020915259,0.011636056,0,0,0,160.5738658,0,0,0,0,0,5.440908575,10.72864968,0
10,021,10021,0.91283995,0,0.134971716,45.73204597,0.01144188,0.010840043,942.1800515,0,1.887928416,13.67528123,0,0,0,0,0,10.22384681,4.773451277,0
10,022,10022,1.8272716,0.092348392,0.266987846,79.83744186,0.02146446,0.023395282,0,140.5229705,0,109.8961732,0.001642124,0,0,0,0,0,13.28334401,0
10,023,10023,4.57884339,0,0.673873383,1026.333549,0.121249858,0.055736638,7670.815079,0,0,38.35862217,0.034731706,0,0,0,0,0,3.844006882,0
10,024,10024,0.81892965,0,0.294080709,68.77882362,0.006521123,0.016728885,0,0,0,17.9343745,0,0,0,0,0,0,2.00072601,0
10,025,10025,0.11221485,0,0.01182234,53.81024769,0.001273275,0.001497938,117.7725064,0,0.97543313,41.81188614,0,0,0,0,0,0,2.648711019,0
10,026,10026,0.83389163,0,0.155660811,359.2109298,0.003501505,0.013218449,6767.013112,0,0,38.75243039,0.051096578,0,0,0,0,0,3.060669836,0
