CVE ESTADO,CVE MUNICIPIO,Emisiones de Amoniaco,,,,,,,,,,,,,
,,Aplicacion_de_fertilizantes,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Emisiones_domesticas_de_amoniaco,Emisiones_Ganaderas,Incendios_Forestales,Ladrilleras,Quemas_Agricolas,Rellenos_Sanitarios,Cruces_front,Maquinara_agricola,Terminales_autobuses,
08,007,08007,56.88863865,0,4.381350863,0.000504312,72.610621,96.38054,25.76309519,0.005250001,0.643676785,0,0,0.00239839,0
08,008,08008,11.97446986,0,3.363116889,0.000502722,69.32026701,31.95919,10.86168447,0,0.072844856,0,0,0.000584858,0
08,009,08009,74.35624668,0,8.734546491,0.002371556,102.2025922,52.15847,34.4779254,0,0.54275719,0,0,0.002973508,0
08,010,08010,353.7827266,0,0,0.002842438,26.86797694,75.40963,25.1902071,0.015750003,14.69645932,0,0,0.02577854,0
08,011,08011,76.19364323,0,0.291302428,0.007494033,62.86002671,158.42112,0,0,1.31395001,0,0,0.005508696,0
08,012,08012,142.338989,0,0,8.67948E-05,10.73239763,197.97769,26.80291767,0,2.77166171,0,0,0.00511483,0
08,013,08013,40.80122222,0,1.162264417,0.000637729,18.88539146,90.71675,20.8242609,0.031500005,0.44423012,0,0,0.00318038,0
08,014,08014,9.502188492,0,0.096599465,0.000115726,2.880859427,12.12177,0,0,0.367551652,0,0,0.000817052,0
08,015,08015,15.96456633,0,0.17884604,8.67948E-05,2.52597543,26.10239,0,0,0.27021547,0,0,0.003069763,0
08,016,08016,20.60651107,0,0.066310447,0.000318247,5.02518725,16.54185,0,0,0.565122061,0,0,0.001089419,0
08,017,08017,1411.795857,0,1.975648906,0.024375778,215.164159,1203.63537,0,0.026250004,34.71435109,0,0,0.046263501,0
08,018,08018,468.5134001,0,0.439955561,2.89316E-05,8.738424322,259.94785,2.063844965,0,11.46233357,0,0,0.393712451,0
08,019,08019,143.0490323,0.008063949,3.088660992,0.130727156,773.9622076,386.34715,37.58709592,0.997500171,4.668874804,0,0,0.010376095,0.012993703
08,020,08020,3.423908406,0,2.026439384,0.00017359,33.55574008,41.11151,79.15084456,0,0.053980458,0,0,0.000262028,0
08,021,08021,93.97100299,0.001448889,0.391483906,0.026410582,171.191418,2444.48444,0,0.047250008,4.654263172,0,0,0.008136201,0
08,022,08022,15.69337582,0,0.181705634,2.89316E-05,3.285307557,26.77258,0,0,0.498899086,0,0,0.000919332,0
08,023,08023,58.13093584,0,0.181720366,0.000408692,9.520489486,23.66613,0,0,0.7229264,0,0,0.00371416,0
08,024,08024,19.65400421,0,0,0.000439189,4.42227708,18.23789,0,0.005250001,0.975102379,0,0,0.002665612,0
08,025,08025,192.1407593,0,1.496977194,0.000719679,13.96596454,35.66548,3.49266071,0,3.144608084,0,0,0.005746459,0
08,026,08026,32.69673892,0,0.180276936,5.78632E-05,3.646353994,28.90873,0,0,0.716997696,0,0,0.001862192,0
08,027,08027,124.3543774,0,13.33175868,0.001776663,200.5669604,146.54381,33.523432,0,0.845552985,0,0,0.004694618,0
08,028,08028,15.30706241,0,0.06346249,0.000115726,7.589749857,11.70831,0,0,0.735680303,0,0,0.001528149,0
08,029,08029,53.94540987,0,17.40988858,0.001182447,232.4369549,77.65599,71.11470212,0.005250001,0.313851969,0,0,0.002114115,0
08,030,08030,6.013141288,0,2.04167146,0.000243928,27.50074274,47.16482,5.642809525,0,0.02736323,0,0,0.00036001,0
08,031,08031,939.0241374,0,5.534589681,0.003073124,87.4640341,183.19048,0.340576921,0.015750003,19.72476957,0,0,0.026985596,0
08,032,08032,13.31618469,0.001336192,1.37063585,0.017902903,130.9587541,35.69332,0,0.078750013,0.677295172,0,0,0.001167512,0
08,033,08033,4.988888774,0,0.131317957,2.89316E-05,1.86915226,10.99308,0,0,0.172066223,0,0,0.001350882,0
08,034,08034,176.1041263,0,1.873467782,0.000582282,10.65028273,54.22714,22.29152483,0,2.468954989,0,0,0.004247077,0
08,035,08035,232.46869,0,0.650363604,0.000128202,17.34184275,220.79121,158.7886885,0,9.826165714,0,0,0.017148749,0
08,036,08036,99.77442845,0,0.258122765,0.003939088,54.18663885,292.45425,0,0.021000004,1.25522912,0,0,0.007092482,0
08,037,08037,15.90554244,0.010280156,3.657443781,0.200841074,1257.744608,334.83645,0,0.493500085,0.790852899,0,0.470909182,0.001684605,0
08,038,08038,31.989187,0,0.059110255,0.000115726,6.006393147,82.79403,0,0,1.561964073,0,0,0.006951167,0
08,039,08039,22.16430439,0,0.066315106,0.000376111,5.159619333,30.6385,0,0,0.567360034,0,0,0.001396859,0
08,040,08040,327.7864772,0,7.745229812,0.003309383,68.0466335,125.6222,890.3507645,0,4.42653107,0,0,0.011108315,0
08,041,08041,3.685366608,0,0.598617557,0,7.271781612,15.60172,9.078484713,0,0.018311176,0,0,0.000183559,0
08,042,08042,0.555876386,0,0.128405476,8.67948E-05,2.121786146,30.8231,0,0,0.014910728,0,0,0,0
08,043,08043,96.56244503,0,0.702038516,0.000466556,5.376198376,46.43583,0,0,1.737699935,0,0,0.003230141,0
08,044,08044,29.95881342,0,0.170137116,0.000899334,6.1178415,12.45225,0,0,0.908512427,0,0,0.001989683,0
08,045,08045,57.18471973,0.000216574,0.262126487,0.004884686,55.88364994,398.28488,0,0,1.770794696,0,0,0.007232743,0
08,046,08046,2.663116054,0,2.599622274,0,32.73874058,16.0718,3.047584669,0,0.014414254,0,0,0.000153872,0
08,047,08047,12.2879721,0,1.402764703,8.67948E-05,12.45336592,22.50514,16.0463108,0,0.103720969,0,0,0.000528778,0
08,048,08048,1193.282111,0,1.645442055,0.001136493,34.68649182,405.1941,392.794728,0.010500002,24.01929874,0,0,0.042058482,0
08,049,08049,10.79703706,0,0.647590441,8.67948E-05,5.03480782,26.43079,20.83531028,0,0.309151551,0,0,0.000557594,0
08,050,08050,73.57845657,0,0.713827371,0.007819689,76.40664392,249.51041,0,0.157500027,2.666940281,0,0,0.00550708,0
08,051,08051,17.74594999,0,1.785410058,0.000265599,25.01742173,26.74601,12.98285262,0,0.101679582,0,0,0.000852992,0
08,052,08052,186.3694922,0,0.331690166,0.005376183,33.0494681,42.46838,0,0,8.711642408,0,0.004803151,0.012829723,0
08,053,08053,26.08397356,0,0.103838876,0.000836762,7.979064358,6.80019,0,0,1.156311868,0,0,0.002260354,0
08,054,08054,474.5678819,0,0.250888696,0.000280292,9.742638228,825.20993,27.69605214,0,10.92745717,0,0,0.021403209,0
08,055,08055,46.6176747,0,0.113933727,0.000554915,21.65523903,316.86213,0,0,1.437142695,0,0,0.004008096,0
08,056,08056,16.96809092,0,0.321801147,8.67948E-05,4.02882181,22.21658,0,0,0.450911006,0,0,0.000874064,0
08,057,08057,5.957124486,0,0.317084823,5.78632E-05,3.658814861,17.36697,0,0,0.222398433,0,0,0.000353116,0
08,058,08058,17.00194684,0,0.023083056,4.1407E-05,3.102292184,27.58553,0,0.005250001,0.170437494,0,0,0.001935771,0
08,059,08059,7.991335964,4.82636E-05,0.160583747,0.000455645,7.28634456,5.25018,0.793786525,0,0.180669608,0,0,0.00036954,0
08,060,08060,37.21887631,0,0.148528512,0.000851381,13.82075117,14.8912,0,0,0.899166294,0,0,0.001644656,0
08,061,08061,24.59000772,0,0.383609325,5.78632E-05,3.794516825,49.70391,1.90508766,0,0.860420754,0,0,0.001954384,0
08,062,08062,49.36763963,0,0.124025016,0.002437115,38.33475862,159.9078,0,0,0.886308724,0,0,0.005111274,0
08,063,08063,116.4269247,0,0,0.000144658,7.239642111,80.18493,37.05675771,0,2.122361004,0,0,0.003716554,0
08,064,08064,10.37856965,0,0.168804525,5.78632E-05,3.086211028,6.88922,0,0,0.331856891,0,0,0.000585823,0
08,065,08065,17.11178374,0,0,0.00017359,24.16907206,42.56288,81.30315976,0.005250001,0.155231381,0,0,0.000766515,0
08,066,08066,9.670996556,0,2.114421732,8.67948E-05,27.465973,25.62332,31.39903926,0,0.048709226,0,0,0.000503941,0
08,067,08067,27.5878676,0,0.569613408,0.000484576,6.915695272,26.05575,0,0,1.023507046,0,0,0.002183851,0
09,002,09002,,0,0.055030777,0.721449781,620.0695474,6.27877,,,,0,0,0.058696913,0
09,003,09003,,0,0.083015347,0.296737848,943.0570226,0,,,,0,0,0.019068294,0.113307015
09,004,09004,0.835399502,0,0.026180381,0.142324264,299.9473442,3.036666989,0.136127992,,0,1.96812,0,0.057561264,0
09,005,09005,,0,0.158718299,0.462078921,1786.205286,0,0.017892784,,,0.362373,0,0.003437049,0.304357343
09,006,09006,,0,0.050959916,0.424884638,595.3650474,0,,,,0,0,0,0
09,007,09007,,0,0.244656386,1.145784905,2761.469246,0.62373,0.021897298,,0.000463654,0,0,0.324563059,0
09,008,09008,6.478662916,0,0.032911555,0.033300581,369.3329708,8.682084704,0.034778062,,0.001604956,0,0,0.000474638,0
09,009,09009,71.79728369,0,0.018681329,0.029014367,208.4038184,56.9861018,1.326425338,,0.003566568,1.056,0,0.004756118,0
09,010,09010,1.397608566,0,0.09954782,0.278541067,1138.710292,3.580070623,0.000739687,,0,1.422456517,0,0.166037056,0.221156456
09,011,09011,36.74791671,0,0.049774834,0.172296357,555.3978173,17.14575671,0.005547656,,0.000534985,0,0,0.200572801,0
09,012,09012,121.4166018,0,0.090907116,0.205722541,1025.903823,109.9238634,1.890848034,,0.011912336,0,0,0.111067288,0
09,013,09013,33.38720154,0,0.056686658,0.133265125,633.1697379,66.42390785,0.041269457,,0.014266271,0.91938,0,0.016490544,0
09,014,09014,,0,0.053946877,0.298668999,642.543835,0,,,,0,0,0.075350791,0
09,015,09015,,0,0.072401817,0.542684853,827.9940417,0,,,,0,0,0.002101287,0
09,016,09016,,0,0.051645092,0.479160973,569.3110533,0.0244,,,,0,0,0.079196732,0
09,017,09017,,0,0.056861301,0.168496857,656.9590245,0.032378374,,,,0,0,0.296565465,0.175244468
10,001,10001,220.6253678,0,1.277823735,0,56.38873897,211.53012,11.23098394,0.121968,2.468075207,0,0,0.016000139,0
10,002,10002,30.34597203,0,0.689541941,0,10.44545461,13.22374,1.011605167,0,0.450586003,0,0,0.001425117,0
10,003,10003,21.3394195,0,0.467865074,0,10.20157683,46.98081,0,0,0.400203227,0,0,0.001282191,0
10,004,10004,246.5396267,0,0.558871323,0,54.60509326,102.95105,0,0.009585002,3.411462966,0,0,0.023080353,0
10,005,10005,377.5650162,0.018928486,6.727918321,0,722.6797668,376.10862,40.06833682,2.798820492,7.650912601,0,0,0.200705033,0.003936494
10,006,10006,43.79685216,0,0.436001245,0,19.70785351,84.34332,0,0,0.803830824,0,0,0.003885654,0
10,007,10007,214.0503245,0.007845097,1.273206196,0,416.9738115,12293.96154,0,0.095850016,18.97856425,0,0,0.016840469,0
10,008,10008,222.9015897,0,0.190940003,0,53.35672099,49.21058,0,0.06540534,4.401250118,0,0,0.023281355,0
10,009,10009,64.65177643,0,1.351966566,0,28.56092465,83.46456,0.912548657,0,0.907258043,0,0,0.002313438,0
10,010,10010,93.46377068,0,0.132916768,0,5.978394897,77.82444,0,0,1.380699862,0,0,0.004260294,0
10,011,10011,97.86161435,0,0.299181907,0,8.209556636,71.89277,0,0,1.352769474,0,0,0.017277275,0
10,012,10012,103.3417198,0.002730265,0.940569816,0,210.7237523,3753.0681,0.008548436,0,8.048285071,0,0,0.008494439,0
10,013,10013,33.88602474,0,0.366416435,0,45.20768908,9688.39553,0,0,1.246455433,0,0,0.003405036,0
10,014,10014,82.25589217,0,4.955563945,0,192.2887069,164.94007,68.7559954,0,0.637513585,0,0,0.005975341,0
10,015,10015,27.11934383,0,0.386549349,0,20.0922644,68.9721,0,0,0.435177697,0,0,0.002480705,0
10,016,10016,60.80391142,0,0.660191053,0,32.26743728,45.45573,0,0,0.843052994,0,0,0.006060558,0
10,017,10017,174.1138349,0,0.622334225,0,15.56099839,94.25946,1.181505883,0,3.201312051,0,0,0.00648793,0
10,018,10018,69.87108009,0,0.58910009,0,17.59433889,111.97806,0,0,1.088700757,0,0,0.003089672,0
10,019,10019,19.94710175,0,0.783834057,0,14.98607066,27.15719,12.2886262,0,0.309966644,0,0,0.001031222,0
10,020,10020,114.8541961,0,0.221090814,0,17.92788725,23.20777,0,0,3.209895381,0,0,0.010603504,0
10,021,10021,53.59205711,0,0.339375167,0,17.14750732,40.38054,9.452047066,0,0.273530327,0,0,0.004717771,0
10,022,10022,124.2144776,0,0.58977639,0,36.68112165,47.90181,0,0.143775025,2.19740388,0,0,0.013128399,0
10,023,10023,79.90333503,0,7.711558085,0,121.591303,175.51012,76.95674189,0,0.767385506,0,0,0.003799168,0
10,024,10024,25.90713079,0,0.511700756,0,21.19487857,49.0767,0,0,0.358645871,0,0,0.001977388,0
10,025,10025,67.40840853,0,0.403418063,0,6.476094029,65.31154,1.181505883,0,0.836513612,0,0,0.002617815,0
10,026,10026,70.5594975,0,2.697596404,0,53.57976125,141.34051,67.8861124,0,0.775305235,0,0,0.003024968,0
10,027,10027,10.28670639,0,0.532505267,0,12.42481544,31.68709,0,0,0.059748439,0,0,0.000900112,0
10,028,10028,86.45233272,0,0.539564483,0,20.82143978,73.22165,0,0,2.115484706,0,0,0.006270602,0
10,029,10029,2.462795287,0,0.046363663,0,3.451091321,12.97012,0,0,0.03295515,0,0,0.00025176,0
10,030,10030,12.96400542,0,0.043273812,0,2.358400706,19.86623,0,0.009585002,0.034997171,0,0,0.000351896,0
10,031,10031,121.7767264,0,0.100479256,0,10.55070743,45.39351,0,0,0.987473674,0,0,0.001654994,0
10,032,10032,272.1956623,0,3.031688982,0,78.15625539,147.05986,32.050382,0.250278336,3.802715984,0,0,0.014154002,0
10,033,10033,36.46171378,0,0.350179783,0,12.62817349,27.54662,3.320660542,0.17253003,0.463474012,0,0,0.002612058,0
10,034,10034,73.32605683,0,3.512622273,0,73.84964809,149.86305,2.237673742,0,0.524877991,0,0,0.004661772,0
10,035,10035,67.07251754,0,1.246034425,0,28.66140639,43.64459,62.95335797,0.001097712,0.91084497,0,0,0.003689912,0
10,036,10036,33.64536925,0,0.160019234,0,52.4695294,8001.92622,0,0.009585002,3.236592362,0,0,0.003567894,0
10,037,10037,32.24873477,0,1.096852195,0,23.70350113,20.34291,6.390484377,0,0.485427973,0,0,0.00135085,0
10,038,10038,54.42614001,0,0.235748316,0,29.53070997,23.02567,0,0.0030492,0.452691911,0,0,0.005043546,0
10,039,10039,207.6861486,0,0.643884557,0,45.72105991,173.7685,1.181921147,0.002225916,3.425355128,0,0,0.0142531,0
11,001,11001,288.7922899,0,0.002845216,,154.0785568,708.7746059,1.9786753,0,8.951563495,0,0,0.017974299,0
11,002,11002,184.4250403,0,0.004086851,,149.8461049,392.723861,0,0,5.613391208,0,0,0.012568407,0
11,003,11003,169.5748278,0,0.005809493,,357.6982118,3692.930879,7.45172664,0,4.517693378,0,0,0.011687375,0
11,004,11004,138.4437958,0,0.002241339,,106.4276875,200.7801673,0,0,2.567224227,0,0,0.01953136,0
11,005,11005,106.7748222,0,0.002988089,,130.5785756,729.5664149,0,0,2.778218589,0,0,0.01062483,0
11,006,11006,2.096027527,0,0.000185463,,14.70594631,56.31752175,0.045096263,0,0.003857949,0,0,0.000313124,0
11,007,11007,130.0019802,0,0.017648911,,512.5721762,547.6325236,8.637983025,0,1.834596344,0,0,0.008711236,0
11,008,11008,137.7181108,0,0.001365731,,64.27062911,497.3653172,3.427275,0,2.968536888,0,0,0.009425397,0
11,009,11009,137.8685157,0,0.00250858,,160.8888615,198.1106467,0,0,1.469523388,0,0,0.341815766,0
11,010,11010,20.81402452,0,0.000447533,,18.29720836,68.35603144,0,0,0.105485476,0,0,0.001888339,0
11,011,11011,155.5602165,0,0.003239274,,127.7548691,272.9733935,0,0,5.479127396,0,0,0.010454776,0
11,012,11012,106.544666,0,0.000971401,,39.41747429,145.3953319,0,0,3.089020811,0,0,0.006631144,0
11,013,11013,72.98058675,0,0.000757908,,42.31696624,236.0900865,0,0,3.327035311,0,0,0.008427845,0
11,014,11014,191.7608346,0,0.004712908,,292.1050391,1133.458113,0.711969748,0,1.364190231,0,0,0.013769058,0
11,015,11015,21.46804719,0,0.006286145,,253.9034976,253.8840092,3.689891631,0,0.312869769,0,0,0.002060307,0.038852256
11,016,11016,99.40520206,0,0.000713141,,29.23124993,97.3121548,1.410318025,0,2.926045916,0,0,0.00614538,0
11,017,11017,290.851971,0,0.018768628,,638.6788056,786.5669974,0,0,8.968915994,0,0,0.021737389,0
11,018,11018,85.48134535,0,0.001324502,,48.98634811,81.74328759,0,0,4.228467755,0,0,0.007383722,0
11,019,11019,136.6168904,0,0.001795711,,89.67684018,453.4879413,0.25491072,0,1.687035266,0,0,0.115757399,0
11,020,11020,110.1912726,0,0.052655818,,1387.272721,792.2658066,3.234775,0,2.052857895,0,0,0.006224149,0
11,021,11021,10.57379696,0,0.001903342,,61.70937156,53.87237602,0,0,0.147474205,0,0,0.112841668,0
11,022,11022,213.2140594,0,0.000765528,,37.31070629,242.2582499,8.398027255,0,2.443517287,0,0,0.01658911,0
11,023,11023,372.298659,0,0.005115538,,273.574017,1814.851629,0.423836483,0,12.06686265,0,0,0.027133072,0
11,024,11024,23.69550119,0,0.000414332,,16.53548698,78.3658388,0,0,0.910538203,0,0,0.001764549,0
11,025,11025,106.0893253,0,0.002520418,,100.0701579,715.2331324,0,0,2.868937234,0,0,0.006121037,0
11,026,11026,109.5260903,0,0.001891096,,86.5930935,428.6442142,0,0,2.654830926,0,0,0.006924264,0
11,027,11027,269.9509834,0,0.009762316,,288.3782189,487.3036155,0.129391,0,10.48354886,0,0,0.019017888,0
11,028,11028,157.2919123,0,0.003717014,,143.0560459,820.125908,0,0,4.004687014,0,0,0.008629534,0
11,029,11029,89.9014874,0,0.001277966,,98.33466187,411.6469501,0,0,0.765808352,0,0,0.0068582,0
11,030,11030,503.5239561,0,0.003523387,,231.521946,1221.961853,44.25307369,0,9.202799186,0,0,0.030675882,0
11,031,11031,94.3127847,0,0.003975682,,157.8284634,285.4578932,0,0,1.689220456,0,0,0.0084427,0
11,032,11032,92.88607993,0,0.002605189,,106.8172542,410.5354039,0,0,3.627779088,0,0,0.005354511,0
11,033,11033,123.8837366,0,0.003697012,,230.5502159,689.8461739,3.327613964,0,1.97244245,0,0,0.007084244,0
11,034,11034,1.269361661,0,0.000182333,,10.6678864,46.06426304,0,0,0.002872886,0,0,0.000168751,0
11,035,11035,178.8934694,0,0.002513478,,128.7265612,295.079604,0,0,2.811836599,0,0,0.009091288,0
11,036,11036,15.57657633,0,0.000272956,,8.627587643,30.05488534,0,0,0.443158731,0,0,0.000980303,0
11,037,11037,117.6039674,0,0.005742411,,245.2655983,409.5834062,2.592556203,0,2.888944412,0,0,0.052130395,0
11,038,11038,14.20430455,0,0.000453112,,16.24608273,72.1331006,0,0,0.272066106,0,0,0.001030696,0
11,039,11039,72.55205457,0,0.001288579,,49.21444851,154.1169697,0,0,0.980553227,0,0,0.005235752,0
11,040,11040,1.124596578,0,0.000623199,,69.95720465,141.211191,0,0,0.002109041,0,0,0.000133362,0
11,041,11041,9.745637635,0,0.002218343,,76.75425123,49.41894588,0,0,0.090690447,0,0,0.000605385,0
11,042,11042,252.1794749,0,0.004977835,,214.461628,585.8264188,0,0,10.72384393,0,0,0.01881317,0
11,043,11043,12.16951666,0,0.000652046,,53.80940221,195.1163899,1.01189815,0,0.075761379,0,0,0.001013006,0
11,044,11044,110.9325597,0,0.001959947,,75.88019072,343.1385545,0,0,4.422842345,0,0,0.011464917,0
11,045,11045,14.86742892,0,0.000402766,,28.60877391,149.7755295,0.072758168,0,0.028544491,0,0,0.001031512,0
11,046,11046,99.81447072,0,0.002544774,,102.7781989,322.0610763,8.1847587,0,3.268581788,0,0,0.006921537,0
12,001,12001,220.0176869,0.03716411,53.4932532,0.622740516,845.8365572,247.15052,8.17855112,0.007987501,39.36860432,0,0,0.132575453,0
12,002,12002,19.58699668,0,8.433026874,0.00233482,73.17324475,82.87818,11.46724718,0,5.531112373,0,0,0.000723487,0
12,003,12003,106.8575238,0,11.06215637,0.008873925,107.5238106,315.76159,0.393223701,0,57.47320619,0,0,0.004150293,0
12,004,12004,28.1242909,0,5.223764838,0.000289911,71.16971775,21.85158,4.113440609,0,3.293557479,0,0,0.000828133,0
12,005,12005,7.935944263,0,1.435205498,0.000724777,11.18514642,15.60535,1.405967847,0,2.621401707,0,0,0.000250521,0
12,006,12006,25.24967996,0,2.898756087,0.00350223,20.57482134,107.76377,0,0,9.733646479,0,0,0.000998534,0
12,007,12007,58.97869757,0,5.163922236,0.01566348,54.45433876,251.15689,1.293837717,0.007987501,40.65162081,0,0,0.002613965,0
12,008,12008,18.18093703,0,2.69349696,0.001465088,19.74805047,116.09861,11.40943578,0,4.969706344,0,0,0.000659866,0
12,009,12009,11.20124399,0,1.841293602,0.003140698,24.51621924,8.48491,0,0,1.503692121,0,0,0.000381339,0
12,010,12010,23.66050478,0,9.144823662,0.00091805,81.96157402,68.52651,2.182379415,0,3.144275909,0,0,0.000789724,0
12,011,12011,1156.82216,0,13.38060747,0.028726217,97.88282728,120.86183,0.996360975,0.087862515,23.95650358,0,0,0.008672432,0
12,012,12012,61.66400007,0,19.79994371,0.00334174,247.3093583,201.54401,4.775281457,0,17.76117679,0,0,0.004888716,0
12,013,12013,15.45191764,0,4.777731711,0.001401235,27.63433409,125.35347,0,0.007987501,4.121122334,0,0,0.001514346,0
12,014,12014,30.51135148,0,2.002059522,0.015544121,36.94412507,65.40616,0,0,2.586909486,0,0,0.002033727,0
12,015,12015,8.035030886,0,1.531208827,0.053379893,16.10976736,73.42156,0,0,3.91057169,0,0,0.000318982,0
12,016,12016,43.2946596,0,4.415554739,0.000829181,46.91393477,66.47388,0.587132821,0.007987501,11.32096753,0,0,0.00157233,0
12,017,12017,27.17053828,0,2.84184425,0.001014687,23.00374249,128.70805,0,0,10.89834772,0,0,0.001083187,0
12,018,12018,30.91021472,0,3.835984577,0.002769686,31.34647471,55.99615,0,0.015975003,6.529857593,0,0,0.002024169,0
12,019,12019,20.05483279,0,4.595117075,0.044647151,51.82144801,66.75427,0.72294448,0,3.207888765,0,0,0.00069058,0
12,020,12020,17.9038156,0,5.967389616,0.000338229,82.50292621,26.91612,0,0,3.174010517,0,0,0.000607884,0
12,021,12021,308.4515753,0.001424449,19.25153576,0.011291008,170.1783049,143.13864,7.47221155,0.007987501,24.73002156,0,0,0.006051695,0
12,022,12022,109.0118197,0,9.987250485,0.003197365,96.17704737,269.07476,4.075475399,0,41.50262921,0,0,0.003750314,0
12,023,12023,83.24320685,0,6.398401634,0.009067198,60.64950537,246.49413,0,0.007987501,11.215667,0,0,0.005659997,0
12,024,12024,13.15194427,0,2.484045214,0.000579821,18.64919928,20.27757,0,0,2.223224678,0,0,0.000472397,0
12,025,12025,44.41709733,0,5.476118604,0.000241592,51.18867284,72.83417,0,0.007987501,11.49603546,0,0,0.016163164,0
12,026,12026,16.73495264,0,3.138278141,0.000483184,18.87381695,69.46033,0,0,6.53103733,0,0,0.000621626,0
12,027,12027,62.65537627,0,5.072260715,0.001642827,37.01867365,127.14137,0,0.023962504,35.51351645,0,0,0.002206336,0
12,028,12028,52.67311134,0,34.28918392,0.131692534,383.4325188,124.86486,0,0.103837518,12.69003704,0,0,0.001754481,0
12,029,12029,58.56143842,0.012293804,20.07537247,0.159989067,333.791614,148.59573,60.03526319,0.039937507,15.81957226,0,0,0.002052733,0.03977877
12,030,12030,62.03236676,0,5.308920393,0.002665282,46.14283049,66.46807,0,0,7.957630477,0,0,0.002820059,0
12,031,12031,20.32239643,0,2.000289554,0.000676458,13.85127161,86.58507,0,0,8.105316696,0,0,0.000768686,0
12,032,12032,79.72150959,0,10.24118932,0.003550549,97.02323637,103.12959,0,0,25.04039876,0,0,0.010825463,0
12,033,12033,19.9119013,0,3.169211798,0.001063006,20.05707227,30.93373,2.099601791,0,6.307696027,0,0,0.000719036,0
12,034,12034,57.47439604,0,7.222835659,0.022958473,63.65839942,252.82085,1.863452536,0.015975003,16.87563772,0,0,0.002108935,0
12,035,12035,32.43010092,0,8.687687455,0.621848618,192.7578087,160.68417,1.658975282,0.015975003,18.31298111,0,0,0.04263478,0
