CVE ESTADO,CVE MUNICIPIO,Suma de   SO2,,,,,,,,,,,,,,,,,
,,Asados_al_carbon,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Incendios_Forestales,Ladrilleras,Quema_de_Residuos,Quemas_Agricolas,Rellenos_Sanitarios,Cruces_front,Embarcaciones_marinas,Equipo_basico_eropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
07,109,07109,0,0,0.00939137,3.51874773,0.002504793,0,0,0.030062447,0.338715991,0,0,0,0,0,0,0.068306327,0
07,110,07110,0,0,0.001690002,1.173859022,0.000199195,0,0,0.003090793,0.265163512,0,0,0,0,0,0,0.017712145,0
07,111,07111,0,0,0.001415747,5.585386736,0.002451677,2.67065997,0,0.048414323,0.65550214,0,0,0,0,0,0,0.086548929,0
07,112,07112,0,0,0.001104431,4.770238107,0.000307543,0,0,0.247462995,0.535650955,0,0,0,0,0,0,0.092639785,0
07,113,07113,0,0,0.000118597,0.93883228,5.31187E-05,0,0,0,0.074275424,0,0,0,0,0,0,0.013619223,0
07,114,07114,0,0,0.004855049,2.192148389,0.003228301,0,0,0.048783835,0.459674927,0,0,0,0,0,0,0.161535608,0
07,115,07115,0,0,0.001341624,1.676521491,0.000146076,0,0,0.009960013,0.390143858,0,0,0,0,0,0,0.045030651,0
07,116,07116,0,0,0.001452809,1.494125812,0.00044706,0,0,0,0.476026361,0,0,0,0,0,0,0.107325735,0
07,117,07117,0,0,0.00071158,1.052266861,0.000119517,0,0,0.010621935,0.155882412,0,0,0,0,0,0,0.041237843,0
07,118,07118,0,0,0.000177895,0.782608165,2.65593E-05,0,0,0.014322819,0.150406411,0,0,0,0,0,0,0.02841028,0
07,119,07119,0,0,5.92983E-05,0.509816514,8.17891E-05,0,0,0.357745635,0.047276362,0,0,0,0,0,0,0.012737216,0
07,120,07120,0,0,0,0,0,0,0,0,0,0,,,0,,,0,
07,121,07121,0,0,0,0,0,0,0,0,0,0,,,0,,,0,
07,122,07122,0,0,0,0,0,0,0,0.108041872,0,0,,,0,,,0,
07,123,07123,0,0,0,0,0,0,0,0.005561524,0,0,,,0,,,0,
07,124,07124,0,0,0,0,0,0,0,0.022246096,0,0,,,0,,,0,
08,001,08001,0,0,0.003886943,0.0773365,0.005005968,0,0,0.011764547,4.46635824,0,0,0,0,0,4.003869251,3.126982119,0
08,002,08002,0,1.4236E-05,0.004036421,0.136800364,0.005905574,1.808182201,0,0.004669961,0.660376942,0,0,0,0,0,3.931597243,0.761765165,0
08,003,08003,0,0,0.002885536,0.094459242,0.002845929,0,0,0.009436934,0.300448085,0,0,0,0,0,0.958808641,0.393627708,0
08,004,08004,0,0,0.000802653,0.038291053,0.001969658,0,0,0.001100255,0.003022109,0,0,0,0,0,0,0.002482846,0
08,005,08005,0,0,0.004962529,0.197728814,0.004636309,0,0.05625001,0.007109845,1.607399244,0,0,0,0,0,2.476520812,1.539405196,0
08,006,08006,0,0,0.000356056,0.259796659,0.000394957,0.413941556,0,0.00351137,1.371122703,0,0,0,0,0,0,0.81815737,0
08,007,08007,0,0,0.001283285,2.012373481,0.00114743,23.46814269,0.018750003,0.05218895,0.15698269,0,0,0,0,0,0,0.26368683,0
08,008,08008,0,0,0.000600844,1.541694313,0.00114381,9.992749717,0,0.057321647,0.016545382,0,0,0,0,0,0,0.064301199,0
08,009,08009,0,0,0.008115106,4.01257532,0.00539585,30.97883557,0,0.067147063,0.12299012,0,0,0,0,0,1.532166573,0.326917246,0
08,010,08010,0,0,0.005385345,0.032693549,0.006467217,23.17499054,0.05625001,0,3.893335755,0,0,0,0,0,0,2.834177373,0
08,011,08011,0,0,0.013760075,0.20864674,0.017050693,0,0,0.008872348,0.344083345,0,0,0,0,0,2.047706897,0.606365892,0
08,012,08012,0,0,0.000689858,0.013154559,0.000197479,23.7953682,0,0,0.617077711,0,0,0,0,0,0,0.562341162,0
08,013,08013,0,0,0.001038496,0.545794531,0.001450984,19.15832003,0.112500019,0.038238046,0.120796375,0,0,0,0,0,1.245487607,0.34966147,0
08,014,08014,0,0,0.000267042,0.047339288,0.000263305,0,0,0.000485902,0.096936905,0,0,0,0,0,0,0.089829371,0
08,015,08015,0,0,0.000304131,0.084211344,0.000197479,0,0,0.002123215,0.071149643,0,0,0,0,0,0,0.349438376,0
08,016,08016,0,0,0.000296713,0.035867588,0.000724088,0,0,0.000399762,0.140819172,0,0,0,0,0,0.498676856,0.1197743,0
08,017,08017,0,0.005133829,0.040872245,1.150077918,0.05546065,0,0.093750016,0.031779318,8.076081168,0,0,0,0,0,1.320168682,5.08636118,0
08,018,08018,0,0,5.93426E-05,0.207539475,6.58262E-05,1.898737368,0,0.00173498,2.527581302,0,0,0,0,0,0,45.34175317,0
08,019,08019,0,0,0.254032109,2.79755251,0.297435144,34.58012825,3.56250061,0.040243298,1.263924361,0,0,0,12.683,0,5.227675256,1.140782001,0.004137159
08,020,08020,0,0,0.000356056,0.930819316,0.000394957,72.82044258,0,0.039206778,0.016981325,0,0,0,0,0,0,0.028808237,0
08,021,08021,0,0,0.045643199,0.414517061,0.060090309,0,0.168750029,0.007964938,1.194762242,0,0,0,0,0,0.44085925,0.894520687,0
08,022,08022,0,0,0.000207699,0.087203691,6.58262E-05,0,0,0.000485745,0.149609722,0,0,0,0,0,0,0.101074407,0
08,023,08023,0,0,5.93426E-05,0.090491087,0.000929872,0,0,0.000818019,0.194743185,0,0,0,0,0,0,0.408346923,0
08,024,08024,0,0,0.000949482,0.006375355,0.000999258,0,0.018750003,0,0.325403605,0,0,0,0,0,0,0.293066122,0
08,025,08025,0,0,0.001891547,0.695318496,0.00163744,3.213247853,0,0.000562325,0.720394294,0,0,0,0,0,0,0.631784561,0
08,026,08026,0,0,0.000118685,0.086277488,0.000131652,0,0,0.00319382,0.19260475,0,0,0,0,0,0,0.204735487,0
08,027,08027,0,0,0.006416423,6.117835708,0.004042327,30.28188664,0,0.231464908,0.188578304,0,0,0,0,0,0,0.516141717,0
08,028,08028,0,0,0.000393145,0.036869098,0.000263305,0,0,0.000448843,0.223013526,0,0,0,0,0,0,0.16800968,0
08,029,08029,0,0,0.003627319,7.97810613,0.002690346,65.44837785,0.018750003,0.210382879,0.069900742,0,0,0,0,0.549584847,0,0.232432764,0
08,030,08030,0,0,0.001090421,0.938364642,0.000554994,5.191551322,0,0.016511603,0.00705972,0,0,0,0,0,1.031080649,0.039580629,0
08,031,08031,0,0,0.004806754,2.577275391,0.006992082,0.313330767,0.05625001,0.06576972,4.345523926,0,0,0,0,0,3.276331036,2.966885044,0
08,032,08032,0,0,0.042093001,0.784218766,0.040733332,0,0.281250048,0.008237908,0.204766128,0,0,0,0,0,0.761265152,0.128377841,0
08,033,08033,0,0,5.93426E-05,0.061232771,6.58262E-05,0,0,0.000843042,0.04446193,0,0,0,0,0,0,0.154177333,0
08,034,08034,0,0,0.000838215,0.863160807,0.001324829,20.50820284,0,0.000608692,0.544215134,0,0,0,0,0,0,0.466937576,0
08,035,08035,0,0,0.001090421,0.311510563,0.000291689,146.1606116,0,0.001108915,2.607570778,0,0,0,0,0,0,1.885389796,0
08,036,08036,0,0,0.01111191,0.178159857,0.008962355,0,0.075000013,0.00370802,0.314534164,0,0,0,0,0,0,0.779770764,0
08,037,08037,0,0,0.323847526,3.74070785,0.456960862,0,1.762500302,0.023485878,0.282686627,0,0.026830317,0,11.687,0,2.341613064,0.186509101,0
08,038,08038,0,0,0.00051183,0.033915221,0.000263305,0,0,0.001307265,0.406618015,0,0,0,0,0,0,0.782086047,0
08,039,08039,0,0,0.000875304,0.036278092,0.00085574,0,0,0.000303956,0.139539631,0,0,0,0,0,0.373405375,0.153575315,0
08,040,08040,0,0,0.004688069,3.565263633,0.007529627,815.6427473,0,0.020000743,0.993796827,0,0,0,0,0,2.397021603,1.221382748,0
08,041,08041,0,0,0.000244788,0.274512903,0,8.352870308,0,0.004014532,0.004319259,0,0,0,0,0,0,0.020181024,0
08,042,08042,0,0,0.000267042,0.060820978,0.000197479,0,0,0.00459864,0.004419861,0,0,0,0,0,0,0.004965692,0
08,043,08043,0,0,0.000571173,0.323963669,0.001061524,0,0,0.001203107,0.387259958,0,0,0,0,0,0.669720609,0.355132309,0
08,044,08044,0,0,0.000422816,0.083919139,0.002046198,0,0,0.007004826,0.24906861,0,0,0,0,0.769418786,0.464949919,0.218752282,0
08,045,08045,0,0,0.006822555,0.188390235,0.011113814,0,0,0.00934888,0.446165983,0,0,0,0,0,0,0.795191496,0
08,046,08046,0,0,0.000178028,1.191157339,0,2.694599072,0,0.040454069,0.002886539,0,0,0,0,0,0,0.01691721,0
08,047,08047,0,0,0.000504412,0.645080166,0.000197479,14.83218623,0,0.016552081,0.02479788,0,0,0,0,0,0,0.058135615,0
08,048,08048,0,0,0.003286099,0.786225715,0.002585789,361.5769402,0.037500006,0.004448464,5.467024488,0,0,0,0,0,0,4.624047567,0
08,049,08049,0,0,0.000422816,0.298189042,0.000197479,19.20273733,0,0.001525205,0.088440075,0,0,0,0,0.879335756,0,0.061303727,0
08,050,08050,0,0,0.016430494,0.421758086,0.01779164,0,0.562500096,0.004813802,0.713716375,0,0,0,0,0,1.450258297,0.606134794,0
08,051,08051,0,0,0.00157258,0.822272421,0.000604301,11.95355172,0,0.10403929,0.024586954,0,0,0,0,0,0,0.093780708,0
08,052,08052,0,0,0.007707126,0.194079836,0.012232086,0,0,0.016470356,2.237020756,0,0.001887523,0,0,0,1.782709534,1.411175137,0
08,053,08053,0,0,0.000652769,0.05577559,0.001903831,0,0,0.001395383,0.313231062,0,0,0,0,0,0,0.248510772,0
08,054,08054,0,0,0.000178028,0.124644733,0.000637731,25.48036797,0,0.014931493,2.528343543,0,0,0,0,1.428920603,0.53481286,2.353139037,0
08,055,08055,0,0,0.001253613,0.077289479,0.001262563,0,0,0.006776923,0.38635898,0,0,0,0,0,0.751628885,0.440663196,0
08,056,08056,0,0,0.000148357,0.14935883,0.000197479,0,0,0.010448963,0.115457609,0,0,0,0,0,0,0.096097429,0
08,057,08057,0,0,0.000415398,0.147845775,0.000131652,0,0,0.001032203,0.069686229,0,0,0,0,0,0,0.038822684,0
08,058,08058,0,0,0.000712112,0.014494478,9.42107E-05,0,0.018750003,0.001272285,0.042593989,0,0,0,0,0,0,0.212825051,0
08,059,08059,0,0,0.001520411,0.081093563,0.001036699,0.730283603,0,0.000870532,0.04714159,0,0,0,0,0,0,0.04062839,0
08,060,08060,0,0,0.002418213,0.083040694,0.001937092,0,0,0.001230585,0.244825142,0,0,0,0,0,0.693811278,0.180818908,0
08,061,08061,0,0,0.00027446,0.179935534,0.000131652,1.752680647,0,0.007404475,0.273434645,0,0,0,0,0,0,0.214981105,0
08,062,08062,0,0,0.004220745,0.101460795,0.005545012,0,0,0.002233281,0.222917412,0,0,0,0,0,0.428813915,0.561950227,0
08,063,08063,0,0,0.00051183,0.010486439,0.000329131,34.09388269,0,0,0.478811317,0,0,0,0,0,0.768492353,0.408610104,0
08,064,08064,0,0,0.000178028,0.07932031,0.000131652,0,0,0.002215419,0.085077537,0,0,0,0,0.659501817,0,0.064407284,0
08,065,08065,0,0,0.002277274,0.033864254,0.000394957,74.76869092,0.018750003,0,0.039540364,0,0,0,0,0,1.281623611,0.084273213,0
08,066,08066,0,0,0.000356056,0.969853855,0.000197479,28.93670932,0,0.017170607,0.011383501,0,0,0,0,0,0,0.055404936,0
08,067,08067,0,0,0.001617087,0.267681867,0.001102526,0,0,0.01034776,0.30021153,0,0,0,0,0,0,0.240099793,0
09,002,09002,0.285817651,0,0.036981049,11.02673151,4.836345079,,,0,,0,0,0,0,,1.021411674,6.774618759,0
09,003,09003,0.434546627,0,0.026146074,16.63410902,1.989225958,,,0,,0,0,0,0,,0,2.200804319,0.157463701
09,004,09004,0.137974253,7.27661E-05,0.01007079,5.245865058,0.954091709,0.205272761,,0,0.000167955,0,0,0,0,,0,6.643440041,0
09,005,09005,0.822927267,0,0.046047692,31.80300484,3.097614242,0.026981233,,0,,0,0,0,0,,0.590292104,0.396693729,0.430572603
09,006,09006,0.274461431,0,0.025138978,10.21103722,2.848276872,,,0,,0,0,0,0,,0,0.001584565,0
09,007,09007,1.271643123,0,0.087213018,49.02275477,7.680938199,0.033019799,,0,0.000552602,0,0,0,0,,0,37.46007887,0
09,008,09008,0.170478741,0.000552986,0.007207501,6.594616633,0.223235357,0.05244321,,0,0.003297773,0,0,0,0,,0,0.054048511,0
09,009,09009,0.09615697,0.005853607,0.004469787,3.743250821,0.194502094,2.000169018,,1.001321723,0.004250785,0,0,0,0,,0,0.534779418,0
09,010,09010,0.52460805,0.000118629,0.028458875,19.94678509,1.867241149,0.001115404,,0,0.000291062,0.044640634,0,0,0,,0,19.16333397,0.306798534
09,011,09011,0.255472581,0.001574673,0.015466248,9.973577698,1.155014056,0.008365529,,0.621571803,0.000637618,0,0,0,0,,0,23.14542061,0
09,012,09012,0.472736171,0.010471635,0.024167298,18.21541355,1.379091414,2.851284234,,0.835628951,0.014197622,0,0,0,0,,0,12.80542674,0
09,013,09013,0.292046555,0.001891918,0.015256526,11.35852681,0.89336243,0.06223184,,0.626049986,0.01700314,0,0,0,0,,0,1.899807933,0
09,014,09014,0.296393175,0,0.020953831,10.80954631,2.002171714,,,0,,0,0,0,0,,0,8.696758588,0
09,015,09015,0.379730465,0,0.033433291,14.50743449,3.637968002,,,0,,0,0,0,0,,0,0.24252409,0
09,016,09016,0.2623648,0,0.027295432,10.34832863,3.212126297,,,0,,0,0,0,0,,0.755851189,9.14064535,0
09,017,09017,0.302524144,0,0.016607398,11.39352084,1.129543544,,,0,,0,0,0,165.6099308,,0,34.22868186,0.243767139
10,001,10001,0,0.000927546,0.004849581,0.613027368,0.000469144,10.33250522,0.4356,0,0.549374433,0,0,0,0,0,1.251000396,1.759107787,0
10,002,10002,0,0,0.000591412,0.317612147,5.59481E-05,0.891693413,0,0,0.107023666,0,0,0,0,0,0,0.156682005,0
10,003,10003,0,0,0.000266136,0.216615604,0,0,0,0.022951246,0.099513642,0,0,0,0,0,0,0.140968278,0
10,004,10004,0,2.67972E-06,0.007111734,0.287582464,0.000582581,0,0.034232149,0,0.546717995,0,0,0,0,0,1.133503121,2.537529745,0
10,005,10005,0,0.009818664,0.209376531,3.73550822,0.016788554,36.87086138,9.99578747,0,1.856992028,0,0,0,4.756,0.219833939,5.213653582,23.03925861,0.001467379
10,006,10006,0,0,0.000746658,0.207182042,2.38858E-05,0,0,0.004442185,0.201155498,0,0,0,0,0,0,0.427201589,0
10,007,10007,0,0,0.086778164,0.940927384,0.017899273,0,0.342321487,0,5.013038793,0,0,0,0,0,1.335782743,1.851496455,0
10,008,10008,0,0.000271461,0.010660208,0.120470007,0.000671969,0,0.2335905,0,0.904826681,0,0,0,0,0,0.502243253,2.559628607,0
10,009,10009,0,0,0.001012794,0.624599686,7.98339E-05,0.833757332,0,0,0.200254313,0,0,0,0,0,0,0.254346943,0
10,010,10010,0,0,0.000118282,0.064461465,9.55433E-06,0,0,0.008144045,0.312425334,0,0,0,0,0,0,0.468390695,0
10,011,10011,0,0,0.000450952,0.141282896,1.43315E-05,0,0,0.005922953,0.301785193,0,0,0,0,0,0,1.968249622,0
10,012,10012,0,0.000725758,0.030200696,0.58504693,0.003531257,0.00761791,0,0,2.079484829,0,0,0,0,0,1.232569451,0.933906487,0
10,013,10013,0,0,0.006158081,0.189802607,0.000510791,0,0,0,0.330431511,0,0,0,0,0,3.14478,0.374360882,0
10,014,10014,0,0.00044662,0.000901904,2.279300501,9.07003E-05,63.12044846,0,0,0.166451009,0,0,0,0,0,0,0.656948637,0
10,015,10015,0,0,0.002055158,0.188133965,7.63023E-05,0,0,0,0.121960144,0,0,0,0,0,0,0.272736869,0
10,016,10016,0,0.003215665,0.002713104,0.319037065,0.000311299,0,0,0,0.19197143,0,0,0,0,0,0,0.666317699,0
10,017,10017,0,0,0.002195618,0.294042165,6.92027E-05,1.086985413,0,0,0.729806941,0,0,0,0,0,0.329453143,0.713304303,0
10,018,10018,0,0,0.003674149,0.280837554,0.000169523,0,0,0.093285875,0.257158235,0,0,0,0,0,0,0.339688667,0
10,019,10019,0,0,0.000325277,0.360526537,9.55433E-06,11.30620234,0,0,0.068552752,0,0,0,0,0,0,0.113375901,0
10,020,10020,0,0.003203104,0.002158655,0.112514613,0.000313886,0,0,0,0.761533852,0,0,0,0,0,0.495331648,1.165784084,0
10,021,10021,0,0,0.002025587,0.164582179,0.000171714,8.695883301,0,0.022210923,0.046497171,0,0,0,0,0,0.930762725,0.518687225,0
10,022,10022,0,0.001385918,0.004006819,0.291462307,0.000322128,0,0.513482231,0,0.476464422,0,0,0,0,0,0,1.443379315,0
10,023,10023,0,0,0.010113152,3.547266794,0.001819657,70.48513074,0,0,0.170949158,0,0,0,0,0,0,0.417693016,0
10,024,10024,0,0,0.004413415,0.245530383,9.78657E-05,0,0,0,0.093174993,0,0,0,0,0,0,0.217400569,0
10,025,10025,0,0,0.000177424,0.187358865,1.91087E-05,1.086985413,0,0.011475684,0.190386996,0,0,0,0,0,0,0.287811164,0
10,026,10026,0,0,0.002336079,1.243683669,5.25488E-05,62.53004155,0,0,0.170890941,0,0,0,0,0,0,0.332574955,0
10,027,10027,0,0,0.000887119,0.247254066,2.38858E-05,0,0,0.042941076,0.013536581,0,0,0,0,0,1.022917451,0.098961274,0
10,028,10028,0,0,0.002158655,0.256752373,9.30886E-05,0,0,0,0.562302307,0,0,0,0,0,0,0.68941052,0
10,029,10029,0,0,0.000598805,0.023098466,1.43315E-05,0,0,0,0.007473214,0,0,0,0,0,0,0.027679293,0
10,030,10030,0,0,0.000147853,0.021160801,9.55433E-06,0,0.034232149,0.001271317,0.011077533,0,0,0,0,0,0,0.03868861,0
10,031,10031,0,0,0.001434175,0.052518921,3.34402E-05,0,0,0.004446566,0.219603955,0,0,0,0,0,0,0.181955473,0
10,032,10032,0,0,0.012774507,1.424570375,0.001610824,28.87374993,0.8938512,0,0.88762136,0,0,0,0,0,1.511337494,1.556137446,0
10,033,10033,0,0,0.00141939,0.165210889,0.000148092,3.055007699,0.616178677,0,0.095595609,0,0,0,0,0,0,0.287178239,0
10,034,10034,0,0,0.001508102,1.616985714,4.29945E-05,2.042703274,0,0,0.118394489,0,0,0,0,0,0,0.512530476,0
10,035,10035,0,0,0.003548474,0.577830924,0.00023866,57.52852891,0.0039204,0,0.210455823,0,0,0,0,0,0.444646549,0.40568105,0
10,036,10036,0,0.006141027,0.003851573,0.094657823,0.000755577,0,0.034232149,0.020730154,1.054549954,0,0,0,0,0,0,0.392265952,0
10,037,10037,0,0,0.001101506,0.506468502,3.34402E-05,5.690530804,0,0,0.107480481,0,0,0,0,0,0,0.148516881,0
10,038,10038,0,0,0.00969177,0.128217524,0.000762741,0,0.01089,0,0.097437532,0,0,0,0,0,0,0.554504052,0
10,039,10039,0,0.000610027,0.004605624,0.317965535,0.00056701,1.087367455,0.0079497,0,0.813286153,0,0,0,0,0,0,1.567032658,0
11,001,11001,0,27.26513984,0.025997058,2.121425676,,1.831532236,59.64820597,0.000814168,2.203507868,0,0,0,,0,,1.976153507,0
11,002,11002,0,35.01828567,0.084982807,1.04935703,,0,1.853114347,0.000193722,1.503622348,0,0,0,,0,,1.397999427,0
11,003,11003,0,30.21359502,0.104874496,2.532357472,,6.855588509,0.395678173,0.001730918,1.118378828,0,0,0,,0,,1.284948378,0
11,004,11004,0,15.15656614,0.040275745,1.305397825,,0,0.395560956,5.60575E-05,0.576532856,0,0,0,,0,,2.20965913,0
11,005,11005,0,18.4924096,0.035647481,1.135551107,,0,0.049266504,0.00013347,0.652481086,0,0,0,,0,,1.189007111,0
11,006,11006,0,6.144408425,0.000590842,6.401583523,,0.050326194,0,0.000233763,0.000453285,0,0,0,,0.439667878,,0.034425845,0
11,007,11007,0,20.53426861,0.019757043,1.080752183,,7.946944383,12.8492731,0.000415664,0.485826396,0,0,0,,0.329750908,,0.957741871,0
11,008,11008,0,23.02539042,0.01861153,1.872183404,,3.153093,0.083744704,0.00058765,0.893433379,0,0,0,,0,,1.036259132,0
11,009,11009,0,17.70687227,0.033382586,2.203093133,,0,5.861282135,0.00039164,0.350591834,0,0,0,,0,,39.41275689,0
11,010,11010,0,4.777788688,0.008567212,2.711319789,,0,0.0284724,5.33881E-05,0.02628349,0,0,0,,0,,0.213891416,0
11,011,11011,0,11.20735792,0.069128541,0.624056576,,0,0.337132738,7.47433E-05,1.17927176,0,0,0,,0,,1.149432451,0
11,012,11012,0,11.96868349,0.01939932,1.987395374,,0,1.920751522,0.000117072,0.88278454,0,0,0,,0,,0.729049773,0
11,013,11013,0,8.213169406,0.005809949,2.056574513,,0,0.5532471,4.53799E-05,0.805983882,0,0,0,,0,,0.951816858,0
11,014,11014,0,29.96340676,0.070999541,2.070843669,,0.655012168,0.6861387,0.00235327,0.24865051,0,0,0,,0,,1.513815472,0
11,015,11015,0,9.967177415,0.112358497,0.85639721,,3.400266108,8.698726885,0.001902522,0.095751996,0,0,0,,0.439667878,,0.229071323,0.016147534
11,016,11016,0,9.291938135,0.007484002,1.719751661,,1.297492583,0,7.24552E-05,0.798459752,0,0,0,,0,,0.675643204,0
11,017,11017,0,49.07456151,0.01971099,1.674252101,,0,3.575877733,0.002658345,2.280488479,0,0,0,,0,,2.389879956,0
11,018,11018,0,9.542126394,0.025406216,1.193319525,,0,0.063060295,8.38955E-05,0.580056411,0,0,0,,0,,0.815905937,0
11,019,11019,0,39.6212116,0.014377161,3.27173061,,0.234517862,0,0.000622352,0.462630658,0,0,0,,0,,13.31444719,0
11,020,11020,0,25.90390049,0.06629688,2.706769633,,2.975993,3.7105406,0.000538457,0.497117877,0,0,0,,0,,0.684303396,0
11,021,11021,0,2.520713964,0.064894171,0.387439631,,0,0.00275,8.7709E-06,0.04027098,0,0,0,,0,,13.02086598,0
11,022,11022,0,17.06929574,0.008862633,1.796277096,,7.726185075,0.72257314,0.000141478,0.408966477,0,0,0,,0,,1.840152173,0
11,023,11023,0,68.54889277,0.062924697,2.469624943,,0.389929564,6.15470424,0.002043619,2.935244782,0,0,0,,0,,2.983099064,0
11,024,11024,0,3.949208217,0.008271791,0.995857802,,0,0,0.000109064,0.227252593,0,0,0,,0,,0.194000361,0
11,025,11025,0,6.601741802,0.046578062,0.604634533,,0,0.6588974,0.00011364,0.81932997,0,0,0,,0,,0.672966865,0
11,026,11026,0,24.56956311,0.02127032,2.069066817,,0,0.911279611,0.000824846,0.778368748,0,0,0,,0,,0.761276272,0
11,027,11027,0,32.74237957,0.009717334,0.892703872,,0.11903972,38.7673856,0.000244441,2.028358812,0,0,0,,0,,2.090889051,0
11,028,11028,0,40.9394078,0.0741507,0.937669802,,0,0.0108384,0.000413758,0.987301002,0,0,0,,0,,0.948759296,0
11,029,11029,0,15.54126422,0.010142792,2.835158886,,0,0.07351952,0.0010956,0.101970197,0,0,0,,0,,0.754013077,0
11,030,11030,0,72.0488382,0.037026113,2.249429848,,41.78528544,13.03032644,0.002312848,1.453968276,0,0,0,,0,,3.372607218,0
11,031,11031,0,18.39018213,0.126341763,0.702724954,,0,0.247191133,0.000321854,0.44089671,0,0,0,,0,,0.938431965,0
11,032,11032,0,10.72043239,0.052978853,0.765112976,,0,4.08849647,0.000377149,0.854413684,0,0,0,,0,,0.588692567,0
11,033,11033,0,14.27418174,0.056720854,1.51743788,,3.06606875,0.71098099,0.00175723,0.429110856,0,0,0,,0,,0.778865096,0
11,034,11034,0,1.684062905,0.003742001,4.174139185,,0,0,5.52948E-05,0.000279402,0,0,0,,0,,0.018553003,0
11,035,11035,0,15.64887207,0.049729221,2.124230343,,0,5.602653506,0.000175418,0.714987099,0,0,0,,0,,0.999526055,0
11,036,11036,0,3.892714094,0.00452979,1.653404691,,0,0,6.10149E-06,0.098855728,0,0,0,,0,,0.107777742,0
11,037,11037,0,23.82437873,0.004477444,1.740538606,,2.385151706,1.786221,0.000726078,0.818707598,0,0,0,47.08019314,0.329750908,,5.97879204,0
11,038,11038,0,7.018722234,0.007680949,1.062644602,,0,0.146163457,3.24142E-05,0.076322705,0,0,0,,0,,0.114486469,0
11,039,11039,0,11.92564035,0.021565741,1.129405961,,0,0.19033685,9.72426E-05,0.2489279,0,0,0,,0,,0.575635806,0
11,040,11040,0,5.027976947,0.003545053,4.600929422,,0,0,0.000225755,0.000243466,0,0,0,,0,,0.014662309,0
11,041,11041,0,3.758204278,0.058788802,0.536940124,,0,0.004587,6.67351E-05,0.02069538,0,0,0,,0,,0.066558049,0
11,042,11042,0,49.889691,0.058887275,1.459633822,,0,1.43605285,0.001023144,0.999883188,0,0,0,,0,,2.068381641,0
11,043,11043,0,9.929514666,0.005022159,5.526116222,,0.930946298,0,0.000928952,0.012028156,0,0,0,,0,,0.111373236,0
11,044,11044,0,6.744322208,0.03722306,0.83313384,,0,5.968512,5.49134E-05,0.872138229,0,0,0,,0,,1.288524287,0
11,045,11045,0,8.234690976,0.004628264,5.967637106,,0.066937514,0,0.000671546,0.00453315,0,0,0,,0,,0.11340778,0
11,046,11046,0,30.48530485,0.034958165,1.243522251,,7.529978004,1.2545951,0.000880903,0.69925459,0,0,0,,0,,0.765749195,0
12,001,12001,0,5.88701E-05,0.397542466,24.63792982,0.149801651,7.52426703,0.028526791,0.663313523,10.08581083,0,0,0.468821521,3.886,0,0,15.26311786,0
12,002,12002,0,0.00011908,0.001869293,3.84192383,0.000561646,10.56347529,0,0.011187351,1.43535703,0,0,0,0,0,0,0.079542573,0
12,003,12003,0,0,0.006512855,5.04104855,0.002134643,0.361765805,0,0.201100394,17.18331548,0,0,0,0,0,0,0.456296821,0
12,004,12004,0,0,0.001416806,2.379895021,6.97387E-05,3.78436536,0,0.083361838,0.838187582,0,0,0,0,0,0,0.091047628,0
12,005,12005,0,0,0.001542909,0.654745038,0.000174347,1.293490419,0,0.002718668,1.236248392,0,0,0,0,0,0,0.02754309,0
12,006,12006,0,0,0.003026475,1.321864636,0.000842469,0,0,0.020543417,2.576958962,0,0,0,0,0,0,0.109782146,0
12,007,12007,0,0,0.009583837,2.359216377,0.003767886,1.1903307,0.028526791,0.182303643,12.9325768,0,0,0,0,0,0,0.287387901,0
12,008,12008,0,0,0.001973143,1.227752397,0.00035243,10.4210753,0,0.074378058,1.40348726,0,0,0,0,0,0,0.072547889,0
12,009,12009,0,0,5.93426E-05,0.83871637,0.000755502,0,0,0.049301178,0.38804958,0,0,0,0,0,0,0.041925713,0
12,010,12010,0,0,0.001246195,4.166027014,0.000220839,2.003408649,0,0.035882765,0.799697165,0,0,0,0,0,0,0.086824862,0
12,011,12011,0,0.000560983,0.013663643,6.106813975,0.006910157,0.919317043,0.313794697,0.154535637,5.742977128,0,0,0,0,0,0,0.953475674,0
