GRIDCODE,CVENTMUN,POB URBANA en CELL,POBTOT en MUN,Furb
88615,20067,332,259633,0.001278728
88616,20107,696,20198,0.034458857
88618,20078,340,1080,0.314814815
88619,20550,678,4935,0.137386018
88620,20550,944,4935,0.191286727
88621,20546,20,4357,0.004590314
88622,20546,793,4357,0.182005967
88623,20356,17,1993,0.008529854
88624,20356,4,1993,0.002007025
88625,20560,79,5565,0.014195867
88626,20560,612,5565,0.109973046
88640,20435,1096,1096,1
88648,20275,11,3860,0.002849741
88649,20275,2290,3860,0.593264249
88672,20198,367,4284,0.0856676
88673,20198,115,4284,0.026844071
89540,12014,61,7200,0.008472222
89541,12014,29,7200,0.004027778
89567,12001,133,699326,0.000190183
89568,12001,17,699326,2.43091E-05
89640,20133,250,489,0.511247444
89644,20371,4,562,0.007117438
89645,20371,206,562,0.366548043
89670,20092,1,1041,0.000960615
89671,20310,177,2751,0.06434024
89672,20067,1360,259633,0.005238163
89673,20067,364,259633,0.001401979
89674,20067,19,259633,7.31802E-05
89675,20107,1,20198,4.95099E-05
89676,20553,431,8882,0.048525107
89677,20553,10,8882,0.001125873
89678,20145,80,3338,0.023966447
89681,20546,1058,4357,0.242827634
89684,20560,26,5565,0.004672058
89685,20560,274,5565,0.049236298
89696,20337,858,2134,0.402061856
89697,20337,48,2134,0.022492971
89701,20003,11,791,0.013906448
89731,20198,43,4284,0.010037348
89732,20198,0,4284,0
90599,12014,63,7200,0.00875
90600,12014,10,7200,0.001388889
90633,12039,21,11540,0.001819757
90703,20320,25,415,0.060240964
90704,20320,60,415,0.144578313
90708,20218,595,595,1
90722,20426,115,646,0.178018576
90723,20426,531,646,0.821981424
90728,20092,95,1041,0.091258405
90729,20092,945,1041,0.90778098
90730,20310,301,2751,0.109414758
90731,20067,2101,259633,0.008092192
90732,20067,114,259633,0.000439081
90733,20067,1447,259633,0.005573251
90734,20087,279,3709,0.075222432
90735,20087,1235,3709,0.332973847
90736,20553,688,8882,0.077460032
90751,20506,539,778,0.692802057
90755,20337,190,2134,0.089034677
90756,20031,7,2783,0.002515271
90760,20003,315,791,0.398230088
90778,20207,1547,1787,0.865696698
90779,20207,84,1787,0.047006156
91653,12057,494,34907,0.014151889
91659,12011,156,28452,0.005482919
91660,12011,16,28452,0.000562351
91691,12039,4,11540,0.00034662
91692,12039,2277,11540,0.197313692
91755,20532,188,213,0.882629108
91763,20445,157,172,0.912790698
91764,20445,15,172,0.087209302
91787,20135,2289,2308,0.991767764
91788,20227,72,11725,0.006140725
91789,20227,22,11725,0.001876333
91790,20067,20,259633,7.70318E-05
91791,20067,1199,259633,0.004618057
91792,20067,350,259633,0.001348057
91793,20067,3,259633,1.15548E-05
91794,20087,364,3709,0.09813966
91795,20553,13,8882,0.001463634
91810,20506,239,778,0.307197943
91815,20437,146,3452,0.042294322
91837,20207,156,1787,0.087297146
92711,12057,636,34907,0.018219841
92712,12057,374,34907,0.010714183
92718,12011,900,28452,0.031632223
92719,12011,5,28452,0.000175735
92730,12021,44,27002,0.001629509
92789,12078,236,2610,0.090421456
92790,12043,10,3586,0.002788622
92791,12043,4,3586,0.001115449
92814,20532,25,213,0.117370892
92815,20379,182,345,0.527536232
92820,20110,37,129,0.286821705
92821,20110,92,129,0.713178295
92822,20252,805,805,1
92826,20430,33,231,0.142857143
92827,20430,198,231,0.857142857
92832,20217,1,164,0.006097561
92833,20217,23,164,0.140243902
92846,20135,19,2308,0.008232236
92847,20227,1573,11725,0.134157783
92848,20067,35,259633,0.000134806
92849,20067,138,259633,0.000531519
92850,20067,1428,259633,0.005500071
92851,20067,86,259633,0.000331237
92874,20437,29,3452,0.008400927
92878,20454,535,535,1
92881,20394,1065,1065,1
93762,12057,0,34907,0
93770,12057,117,34907,0.003351763
93771,12057,91,34907,0.002606927
93778,12011,66,28452,0.002319696
93810,12029,657,211744,0.003102803
93811,12029,0,211744,0
93848,12078,0,2610,0
93849,12043,3,3586,0.000836587
93850,12043,80,3586,0.022308979
93874,20379,163,345,0.472463768
93891,20217,12,164,0.073170732
93892,20217,128,164,0.780487805
93904,20531,1672,2333,0.716673811
93906,20539,1133,3407,0.332550631
93907,20227,29,11725,0.002473348
93908,20227,399,11725,0.034029851
93909,20293,51,11416,0.004467414
93925,20522,1,1047,0.00095511
93926,20522,278,1047,0.265520535
93927,20299,1091,1108,0.98465704
93931,20060,286,1094,0.26142596
94820,12057,124,34907,0.003552296
94821,12057,1063,34907,0.030452345
94869,12029,0,211744,0
94870,12029,100,211744,0.000472268
94899,12041,16,1187,0.01347936
94927,20240,77,1276,0.060344828
94928,20240,11,1276,0.00862069
94940,20086,232,431,0.538283063
94963,20102,1388,1852,0.749460043
94964,20102,464,1852,0.250539957
94965,20077,171,1954,0.087512794
94966,20077,0,1954,0
94967,20084,325,3708,0.087648328
94984,20522,59,1047,0.05635148
94985,20522,709,1047,0.677172875
94986,20299,17,1108,0.01534296
94987,20246,471,471,1
94990,20060,503,1094,0.459780622
94997,20502,1908,2151,0.887029289
95001,20190,25,7557,0.003308191
95002,20190,1058,7557,0.140002647
95027,20057,57,22704,0.002510571
95028,20057,10,22704,0.000440451
95874,12057,1,34907,2.86475E-05
95955,12063,0,1486,0
95956,12063,13,1486,0.008748318
95972,20016,3,1753,0.001711352
95973,20016,49,1753,0.027952082
95994,20397,106,17543,0.006042296
95998,20050,317,317,1
96001,20119,5,386,0.012953368
96002,20119,201,386,0.520725389
96012,20569,185,185,1
96013,20511,182,182,1
96024,20077,0,1954,0
96025,20077,6,1954,0.003070624
96026,20084,366,3708,0.098705502
96046,20038,15,1844,0.00813449
96047,20038,973,1844,0.527657267
96056,20502,243,2151,0.112970711
96060,20190,318,7557,0.042080191
96061,20190,2298,7557,0.304088924
96086,20057,895,22704,0.039420366
96087,20057,7,22704,0.000308316
96933,12057,1091,34907,0.031254476
96962,12011,6,28452,0.000210881
97031,20016,417,1753,0.237877924
97032,20016,15,1753,0.00855676
97052,20397,57,17543,0.003249159
97053,20397,0,17543,0
97056,20127,46,461,0.09978308
97073,20094,123,123,1
97081,20483,1020,7276,0.140186916
97082,20483,332,7276,0.045629467
97083,20045,815,2824,0.288597734
97084,20178,152,855,0.177777778
97085,20178,123,855,0.143859649
97097,20443,384,440,0.872727273
97101,20473,308,669,0.46038864
97103,20503,370,374,0.989304813
97104,20114,170,170,1
98021,12011,1383,28452,0.048608182
98068,12076,1,2238,0.000446828
98078,12009,156,940,0.165957447
98079,12009,728,940,0.774468085
98100,20469,2,9565,0.000209096
98106,20208,341,1670,0.204191617
98107,20208,30,1670,0.017964072
98112,20397,152,17543,0.008664425
98115,20127,415,461,0.90021692
98118,20258,61,342,0.178362573
98122,20195,826,1222,0.67594108
98123,20492,315,474,0.664556962
98124,20492,159,474,0.335443038
98139,20483,13,7276,0.001786696
98140,20483,160,7276,0.021990104
98142,20193,365,2531,0.144211774
98143,20193,349,2531,0.137890162
98151,20363,270,777,0.347490347
98154,20365,76,252,0.301587302
98156,20443,56,440,0.127272727
98161,20442,24,354,0.06779661
98162,20120,342,368,0.929347826
98163,20120,26,368,0.070652174
98165,20257,418,794,0.526448363
98166,20257,373,794,0.4697733
99127,12076,1,2238,0.000446828
99157,20348,222,2402,0.092422981
99158,20469,302,9565,0.031573445
99159,20469,966,9565,0.100993204
99165,20208,26,1670,0.015568862
99170,20480,23,108,0.212962963
99171,20480,4,108,0.037037037
99177,20258,204,342,0.596491228
99186,20046,21,496,0.04233871
99187,20046,29,496,0.058467742
99197,20150,653,10618,0.061499341
99198,20294,678,5519,0.122848342
99199,20294,178,5519,0.03225222
99201,20193,17,2531,0.006716713
99202,20193,197,2531,0.077834848
99208,20504,76,1312,0.057926829
99210,20363,84,777,0.108108108
99212,20191,310,310,1
99213,20262,249,249,1
99214,20496,57,460,0.123913043
99215,20496,181,460,0.393478261
99221,20097,226,657,0.343987823
99222,20097,431,657,0.656012177
99224,20257,0,794,0
99225,20257,2,794,0.002518892
99229,20554,306,1684,0.181710214
100174,12051,69,9251,0.007458653
100209,20242,1447,3511,0.412133295
100210,20242,2064,3511,0.587866705
100216,20348,32,2402,0.013322231
100217,20469,153,9565,0.015995818
100218,20469,406,9565,0.042446419
100229,20480,1,108,0.009259259
100230,20480,13,108,0.12037037
100232,20408,55,55,1
100233,20383,54,59,0.915254237
100234,20370,201,277,0.725631769
100235,20172,123,146,0.842465753
100236,20172,0,146,0
100240,20331,485,826,0.58716707
100241,20331,92,826,0.111380145
100245,20046,125,496,0.252016129
100246,20046,36,496,0.072580645
100253,20487,443,448,0.988839286
100254,20487,5,448,0.011160714
100256,20150,481,10618,0.045300433
100257,20150,422,10618,0.039743831
100269,20267,288,288,1
100271,20035,395,517,0.764023211
100272,20035,16,517,0.030947776
100273,20247,504,1318,0.382397572
100274,20496,48,460,0.104347826
100281,20216,791,1312,0.602896341
100282,20216,521,1312,0.397103659
100283,20100,284,429,0.662004662
100284,20100,145,429,0.337995338
100373,7092,355,11347,0.031285802
100374,7092,2,11347,0.000176258
101225,12029,13,211744,6.13949E-05
101233,12051,2701,9251,0.291968436
101235,12051,1137,9251,0.122905632
101236,12051,1071,9251,0.115771268
101292,20383,5,59,0.084745763
101294,20172,23,146,0.157534247
101299,20562,11,870,0.012643678
101300,20562,296,870,0.340229885
101301,20147,42,362,0.116022099
101311,20161,87,95,0.915789474
101325,20544,2,1013,0.001974334
101326,20544,884,1013,0.872655479
101328,20267,0,288,0
101330,20035,106,517,0.205029014
101331,20042,508,2718,0.186902134
101342,20156,271,1309,0.207028266
101343,20156,513,1309,0.391902215
101344,20514,65,583,0.111492281
101432,7092,57,11347,0.005023354
101433,7092,0,11347,0
102270,12029,1348,211744,0.006366178
102284,12029,1095,211744,0.005171339
102299,12079,36,1774,0.020293123
102300,12079,236,1774,0.133032694
102308,12072,732,1713,0.42732049
102346,20210,213,214,0.995327103
102347,20210,1,214,0.004672897
102350,20239,51,113,0.451327434
102354,20423,32,57,0.561403509
102358,20562,28,870,0.032183908
102359,20562,133,870,0.152873563
102360,20147,2,362,0.005524862
102362,20281,210,210,1
102363,20054,317,338,0.937869822
102364,20054,21,338,0.062130178
102370,20161,8,95,0.084210526
102385,20544,127,1013,0.125370188
102388,20419,156,559,0.279069767
102395,20288,295,545,0.541284404
102396,20201,610,610,1
102398,20280,0,1673,0
102401,20156,393,1309,0.300229183
102402,20156,132,1309,0.100840336
102403,20514,518,583,0.888507719
102407,20189,0,654,0
102408,20189,654,654,1
102410,20460,144,1099,0.131028207
102417,20498,113,549,0.20582878
102418,20498,87,549,0.158469945
102461,30210,7,3315,0.002111614
102462,30210,21,3315,0.006334842
103343,12029,8,211744,3.77815E-05
103344,12029,68,211744,0.000321143
103346,12044,8,5269,0.001518315
103347,12044,10,5269,0.001897893
103358,12079,668,1774,0.376550169
103359,12079,799,1774,0.450394589
103369,12020,509,2924,0.174076607
103370,12020,2073,2924,0.708960328
103373,12069,1,4255,0.000235018
103374,12069,25,4255,0.005875441
103381,12004,880,2545,0.345776031
103392,20461,203,365,0.556164384
103395,20286,499,1621,0.30783467
103396,20528,5,1136,0.004401408
103397,20528,240,1136,0.211267606
103408,20317,0,276,0
103409,20317,81,276,0.293478261
103413,20423,25,57,0.438596491
103417,20479,0,192,0
103418,20332,9,174,0.051724138
103419,20518,2,147,0.013605442
103420,20250,26,427,0.06088993
103421,20250,401,427,0.93911007
103436,20179,37,1462,0.025307798
103437,20179,300,1462,0.205198358
103441,20260,848,1680,0.504761905
103444,20359,377,809,0.466007417
103446,20196,7,388,0.018041237
103447,20196,35,388,0.090206186
103454,20288,250,545,0.458715596
103455,20541,546,1096,0.498175182
103460,20432,968,968,1
103468,20460,375,1099,0.34121929
103469,20460,580,1099,0.527752502
104338,12048,43,28489,0.001509354
104339,12048,5,28489,0.000175506
104401,12029,1,211744,4.72268E-06
104402,12029,37,211744,0.000174739
104403,12029,169,211744,0.000798134
104412,12028,3589,42621,0.084207316
104432,12069,50,4255,0.011750881
104433,12069,296,4255,0.069565217
104440,12004,520,2545,0.2043222
104444,20152,339,709,0.478138223
104445,20152,7,709,0.009873061
104451,20461,162,365,0.443835616
104453,20286,8,1621,0.004935225
104454,20286,169,1621,0.104256632
104469,20499,0,1879,0
104473,20536,79,334,0.236526946
104474,20536,114,334,0.341317365
104477,20332,53,174,0.304597701
104478,20493,94,388,0.242268041
104479,20215,501,501,1
104480,20006,20,13284,0.001505571
104481,20006,211,13284,0.01588377
104482,20006,84,13284,0.006323397
104486,20463,1,233,0.004291845
104487,20463,172,233,0.738197425
104495,20179,50,1462,0.034199726
104496,20179,138,1462,0.094391245
104500,20260,832,1680,0.495238095
104503,20001,341,1009,0.337958375
104505,20173,28,1479,0.018931711
104506,20173,307,1479,0.207572684
104512,20335,579,579,1
104516,20471,249,496,0.502016129
104519,20223,428,428,1
105394,12048,5,28489,0.000175506
105395,12048,46,28489,0.001614658
105396,12048,398,28489,0.013970304
105397,12048,649,28489,0.022780722
105398,12048,0,28489,0
105459,12029,89,211744,0.000420319
105460,12029,2347,211744,0.011084139
105461,12029,1,211744,4.72268E-06
105471,12028,230,42621,0.005396401
105503,20152,47,709,0.06629055
105508,20537,682,2090,0.326315789
105511,20065,364,687,0.529839884
105512,20065,76,687,0.11062591
105528,20499,798,1879,0.424693986
105537,20493,294,388,0.757731959
105538,20096,389,580,0.670689655
105539,20096,191,580,0.329310345
105540,20006,1527,13284,0.114950316
105541,20006,275,13284,0.020701596
105545,20463,1,233,0.004291845
105546,20463,58,233,0.248927039
105562,20001,668,1009,0.662041625
105564,20173,10,1479,0.006761325
105565,20173,82,1479,0.055442867
105574,20222,812,812,1
105577,20457,705,792,0.890151515
105619,30091,60,6510,0.00921659
105620,30091,801,6510,0.123041475
106453,12048,85,28489,0.002983608
106454,12048,1136,28489,0.039875039
106517,12029,102,211744,0.000481714
106518,12029,861,211744,0.004066231
106519,12029,68,211744,0.000321143
106520,12029,26,211744,0.00012279
106522,12061,321,28823,0.011136939
106523,12061,16,28823,0.000555112
106539,12010,2,3352,0.000596659
106551,12066,263,46975,0.005598723
106552,12066,34,46975,0.000723789
106562,20011,122,643,0.189735614
106567,20537,60,2090,0.028708134
106570,20065,235,687,0.342066958
106571,20065,13,687,0.018922853
106583,20346,637,1346,0.473254086
106590,20339,92,1737,0.052964882
106597,20224,29,517,0.056092843
106598,20224,248,517,0.479690522
106602,20304,207,207,1
106603,20304,0,207,0
106610,20478,11,511,0.021526419
106636,20457,87,792,0.109848485
106641,20212,299,867,0.344867359
106663,20190,175,7557,0.023157338
107562,12040,574,13932,0.041200115
107577,12029,13,211744,6.13949E-05
107578,12029,332,211744,0.001567931
107581,12061,2643,28823,0.091697603
107582,12061,113,28823,0.00392048
107589,12028,35,42621,0.000821191
107597,12010,289,3352,0.086217184
107598,12010,35,3352,0.010441527
107610,12066,31,46975,0.000659925
107611,12066,106,46975,0.002256519
107617,12065,1,2240,0.000446429
107618,12065,36,2240,0.016071429
107640,20105,75,873,0.085910653
107641,20105,183,873,0.209621993
107649,20339,5,1737,0.002878526
107651,20221,11,463,0.023758099
107654,20523,492,1002,0.491017964
107656,20404,435,435,1
107657,20224,110,517,0.212765957
107669,20478,242,511,0.473581213
107700,20212,568,867,0.655132641
107706,20205,82,297,0.276094276
107722,20190,900,7557,0.119094879
107736,30091,2068,6510,0.317665131
108562,12038,15,95865,0.00015647
108563,12038,36,95865,0.000375528
108564,12038,316,95865,0.003296302
108565,12038,23,95865,0.000239921
108566,12038,11,95865,0.000114745
108567,12038,64,95865,0.000667605
108621,12040,1423,13932,0.102138961
108636,12029,19,211744,0.000089731
108647,12028,1,42621,2.34626E-05
108648,12028,110,42621,0.002580887
108649,12028,1867,42621,0.043804697
108650,12028,56,42621,0.001313906
108676,12065,75,2240,0.033482143
108677,12065,44,2240,0.019642857
108682,20376,70,364,0.192307692
108706,20093,85,231,0.367965368
108707,20093,30,231,0.12987013
108708,20341,205,214,0.957943925
108710,20221,37,463,0.079913607
108731,20175,726,726,1
108741,20296,177,371,0.477088949
109620,12038,1,95865,1.04313E-05
109621,12038,75,95865,0.00078235
109622,12038,0,95865,0
109623,12038,1511,95865,0.015761748
109624,12038,272,95865,0.002837323
109625,12038,256,95865,0.002670422
109626,12038,946,95865,0.009868044
109689,12040,333,13932,0.023901809
109690,12040,12,13932,0.000861326
109694,12075,200,36617,0.005461944
109695,12075,248,36617,0.00677281
109707,12028,1,42621,2.34626E-05
109708,12028,1593,42621,0.037375941
109709,12028,21,42621,0.000492715
109736,20183,179,725,0.246896552
109737,20183,344,725,0.474482759
109742,20501,67,444,0.150900901
109748,20081,342,1358,0.251840943
109749,20081,0,1358,0
109762,20405,58,1337,0.043380703
109766,20093,1,231,0.004329004
109773,20121,25,69,0.362318841
109800,20458,14,710,0.01971831
110679,12038,0,95865,0
110680,12038,296,95865,0.003087675
110681,12038,74,95865,0.000771919
110748,12040,144,13932,0.010335917
110749,12040,215,13932,0.015432099
110753,12075,0,36617,0
110754,12075,1820,36617,0.04970369
110759,12061,1341,28823,0.046525344
110764,12074,1802,9195,0.195976074
110765,12074,149,9195,0.016204459
110766,12028,25,42621,0.000586565
110767,12028,0,42621,0
110793,20251,20,1009,0.019821606
110795,20183,53,725,0.073103448
110796,20183,149,725,0.205517241
110807,20081,82,1358,0.060382916
110808,20081,19,1358,0.013991163
110819,20524,363,363,1
110830,20521,7,64,0.109375
110831,20521,7,64,0.109375
110832,20121,5,69,0.072463768
110858,20214,1,1338,0.000747384
110859,20336,763,763,1
111738,12038,60,95865,0.00062588
111739,12038,86,95865,0.000897095
111823,12074,71,9195,0.007721588
111824,12074,42,9195,0.0045677
111825,12074,506,9195,0.055029908
111848,12005,116,3874,0.029943211
111849,12005,723,3874,0.186628807
111852,20251,243,1009,0.240832507
111853,20099,475,475,1
111855,20259,1371,1969,0.696292534
111856,20259,4,1969,0.002031488
111859,20484,382,2001,0.190904548
111862,20230,83,506,0.164031621
111863,20230,12,506,0.023715415
111873,20549,1369,2324,0.589070568
111874,20549,9,2324,0.003872633
111895,20264,251,251,1
111897,20451,17,186,0.091397849
111898,20395,181,432,0.418981481
111899,20395,251,432,0.581018519
111916,20214,105,1338,0.078475336
111917,20214,377,1338,0.281763827
111942,20468,887,1898,0.467334036
112797,12038,0,95865,0
112884,12074,430,9195,0.046764546
112892,12002,536,3517,0.152402616
112893,12002,827,3517,0.235143588
112907,12005,0,3874,0
112918,20484,117,2001,0.058470765
112921,20230,7,506,0.013833992
112927,20520,121,2704,0.044748521
112935,20089,515,1019,0.505397448
112940,20540,217,5559,0.039035798
112941,20540,49,5559,0.008814535
112944,20486,53,1020,0.051960784
112945,20486,5,1020,0.004901961
112949,20422,197,197,1
112956,20451,168,186,0.903225806
113932,12075,5,36617,0.000136549
113933,12075,0,36617,0
113937,12042,83,4345,0.019102417
113938,12042,58,4345,0.013348677
113951,12002,6,3517,0.001705999
113952,12002,72,3517,0.020471993
