GRIDCODE,CVENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
65268,20285,37629.94613,6820.857136
65271,20312,26703.75369,66.04486635
65272,20312,26703.75369,7292.628766
65273,20188,18162.41678,1789.417838
65274,20188,18162.41678,921.7938591
65282,20082,17754.30414,785.3367065
65283,20489,14248.20905,595.2990024
65305,20277,201648.5424,6114.076077
65306,20277,201648.5424,9207.302236
65315,20563,17844.2424,2732.891431
65316,20289,16677.10785,4193.37878
65317,20289,16677.10785,2198.124953
65318,20059,165401.2803,2065.620729
65319,20059,165401.2803,7882.960656
65320,20059,165401.2803,433.1849583
65332,20170,27864.74628,14202.40372
65333,20170,27864.74628,1350.907264
65334,20316,34808.1859,9165.649692
65335,20316,34808.1859,753.1620502
65350,20410,103286.6292,4630.258961
65351,20410,103286.6292,1402.15289
65352,20052,123021.0149,360.0967276
65356,20052,123021.0149,9311.277361
65357,20052,123021.0149,2764.093754
65365,20515,225058.8409,6190.091094
65366,20515,225058.8409,1416.661765
65367,20515,225058.8409,501.1277821
65370,20421,3897.195926,3897.195926
65371,20515,225058.8409,4910.532785
65372,20124,66994.4285,2853.858962
65373,20124,66994.4285,5786.145288
65376,20043,246013.9585,328.0193592
65378,20441,18391.77961,2083.225009
65388,20130,30799.95119,6486.803578
65389,20130,30799.95119,3659.100335
65395,20141,39243.13422,4842.688412
65396,20141,39243.13422,6946.624035
65397,20141,39243.13422,195.5155753
65408,20025,20778.64595,2085.557558
65419,7009,103484.1026,6785.699741
66314,12023,152406.7523,4568.478287
66315,12023,152406.7523,2629.242293
66317,12023,152406.7523,2581.350554
66318,20180,14799.68144,227.6065838
66319,20180,14799.68144,4138.575024
66320,20474,13411.84001,847.5918859
66321,20474,13411.84001,582.2187749
66326,20345,17892.93155,1329.022925
66327,20285,37629.94613,3378.669986
66331,20302,4494.429385,1628.738732
66332,20302,4494.429385,2865.69052
66333,20188,18162.41678,3958.190551
66334,20188,18162.41678,5343.393601
66342,20466,32091.77671,7322.699889
66365,20277,201648.5424,9577.474908
66366,20277,201648.5424,11401.09594
66367,20277,201648.5424,8041.603268
66374,20563,17844.2424,1610.304717
66376,20059,165401.2803,1795.853725
66377,20059,165401.2803,4711.167553
66394,20316,34808.1859,9020.954047
66395,20125,107114.5216,3570.731217
66396,20125,107114.5216,6161.520503
66403,20122,33123.17593,2465.950418
66404,20122,33123.17593,6774.237404
66405,20122,33123.17593,3922.020953
66408,20122,33123.17593,846.1747245
66409,20125,107114.5216,1886.200681
66410,20410,103286.6292,2582.24916
66411,20052,123021.0149,1443.353723
66412,20052,123021.0149,7844.559367
66413,20052,123021.0149,6469.806731
66414,20052,123021.0149,6604.088221
66415,20052,123021.0149,6197.116954
66416,20052,123021.0149,6495.287405
66417,20052,123021.0149,165.8209519
66418,20052,123021.0149,4353.172869
66421,20418,163291.4183,303.274933
66422,20418,163291.4183,5403.508648
66423,20418,163291.4183,4624.728073
66424,20418,163291.4183,1039.490994
66430,20515,225058.8409,576.3692027
66431,20515,225058.8409,6101.062079
66432,20124,66994.4285,1131.328616
66433,20124,66994.4285,6944.491098
66434,20124,66994.4285,3905.015812
66435,20043,246013.9585,7625.882752
66436,20043,246013.9585,1393.909602
66437,20441,18391.77961,6116.815579
66439,20043,246013.9585,7515.779846
66448,20130,30799.95119,6404.384985
66456,20143,24893.84964,1327.239124
66457,20143,24893.84964,3172.928713
66467,20327,103899.9893,6042.261482
66478,7009,103484.1026,7011.405305
67373,12023,152406.7523,6554.471999
67375,12023,152406.7523,6401.412478
67376,12023,152406.7523,1819.213477
67377,20180,14799.68144,6055.15055
67379,20474,13411.84001,3834.387995
67380,20474,13411.84001,2321.931192
67381,20056,6185.146846,1800.975334
67385,20345,17892.93155,7531.050429
67401,20466,32091.77671,7503.899351
67402,20466,32091.77671,2764.081848
67408,20386,28353.89415,3922.265741
67409,20386,28353.89415,4656.205826
67411,20386,28353.89415,1531.633446
67413,20158,20314.48807,2287.005719
67425,20277,201648.5424,1965.809721
67426,20277,201648.5424,14523.5476
67433,20028,59514.64617,4383.733787
67435,20028,59514.64617,3207.720326
67455,20125,107114.5216,618.5775062
67456,20125,107114.5216,9628.292083
67464,20122,33123.17593,3743.208384
67465,20122,33123.17593,4529.086419
67466,20122,33123.17593,1371.802746
67467,20122,33123.17593,1901.798289
67476,20052,123021.0149,4467.12498
67477,20052,123021.0149,2549.947518
67478,20052,123021.0149,5437.88194
67479,20418,163291.4183,6010.425401
67480,20418,163291.4183,5177.500173
67481,20418,163291.4183,6259.597345
67482,20418,163291.4183,5101.742978
67483,20418,163291.4183,190.3460589
67490,20124,66994.4285,5901.616836
67493,20124,66994.4285,1768.610694
67494,20030,27032.69337,4274.616493
67495,20030,27032.69337,627.4104645
67496,20043,246013.9585,3865.240041
67497,20043,246013.9585,6972.926272
67498,20043,246013.9585,1462.592889
67507,20130,30799.95119,6176.514801
67516,20075,12546.021,2322.00834
67525,20327,103899.9893,248.9731883
67526,20327,103899.9893,2215.670809
67527,20327,103899.9893,6641.419674
67528,20327,103899.9893,1541.726201
67537,7009,103484.1026,2411.880793
68417,12018,55473.44843,4796.240717
68418,12018,55473.44843,6483.245779
68419,12018,55473.44843,2170.618557
68432,12023,152406.7523,6316.026161
68433,12023,152406.7523,3107.133708
68434,12023,152406.7523,4781.856334
68435,12046,126066.6628,2349.527901
68443,20345,17892.93155,3648.992858
68444,20345,17892.93155,2435.821013
68461,20466,32091.77671,2290.619165
68467,20386,28353.89415,4489.329841
68468,20386,28353.89415,1574.504502
68469,20386,28353.89415,7871.177326
68470,20386,28353.89415,4308.777465
68471,20158,20314.48807,1044.770293
68472,20516,52975.0489,881.7078033
68473,20516,52975.0489,9408.960478
68485,20277,201648.5424,3493.618418
68492,20080,11520.85126,4617.559523
68493,20080,11520.85126,1280.232388
68494,20028,59514.64617,367.8262797
68515,20125,107114.5216,714.8297362
68516,20125,107114.5216,11484.18915
68524,20125,107114.5216,1167.181346
68525,20125,107114.5216,2597.683829
68535,20052,123021.0149,1468.920533
68536,20052,123021.0149,5057.14197
68537,20418,163291.4183,653.7661813
68540,20418,163291.4183,365.1094973
68541,20418,163291.4183,3699.530998
68542,20418,163291.4183,4436.650322
68549,20124,66994.4285,485.241903
68550,20124,66994.4285,679.4868902
68552,20005,177353.702,138.5717925
68553,20005,177353.702,4216.812041
68554,20043,246013.9585,732.521539
68555,20043,246013.9585,889.8696069
68556,20043,246013.9585,6166.569731
68557,20043,246013.9585,5435.964501
68562,20043,246013.9585,1394.023024
68566,20130,30799.95119,2816.652944
68575,20075,12546.021,2568.085814
68576,20075,12546.021,3986.32228
68584,20327,103899.9893,7818.430147
68587,20327,103899.9893,8144.866607
68596,7046,191881.2018,3622.558758
68597,7046,191881.2018,920.7560413
68598,7046,191881.2018,6698.84664
68599,7046,191881.2018,389.2123429
68606,7108,320959.8415,2393.292644
69472,12018,55473.44843,100.3100906
69473,12018,55473.44843,6240.786846
69474,12018,55473.44843,6143.969375
69475,12018,55473.44843,6168.415613
69476,12018,55473.44843,2530.181534
69478,12018,55473.44843,3862.662342
69479,12077,40041.85922,738.5593856
69480,12077,40041.85922,2358.411587
69481,12080,46263.59217,2040.595408
69491,12023,152406.7523,1363.948118
69492,12046,126066.6628,949.5201666
69493,12046,126066.6628,5882.151543
69494,12046,126066.6628,4796.06711
69495,12046,126066.6628,7074.05404
69496,12046,126066.6628,3365.709365
69502,20185,30993.95689,8481.102381
69520,20466,32091.77671,3711.05857
69531,20516,52975.0489,598.6911108
69532,20516,52975.0489,3501.585805
69533,20516,52975.0489,1218.854161
69537,20229,22180.60604,1693.517043
69538,20229,22180.60604,6171.514611
69539,20277,201648.5424,5772.068169
69540,20277,201648.5424,5295.773116
69541,20277,201648.5424,1036.32926
69543,20429,21931.46646,1935.309532
69544,20277,201648.5424,110.7783738
69545,20277,201648.5424,906.8301822
69552,20028,59514.64617,6086.236568
69553,20028,59514.64617,1231.061071
69555,20015,6257.587053,1865.448497
69575,20125,107114.5216,1224.363151
69576,20125,107114.5216,10316.09163
69577,20125,107114.5216,2525.423513
69580,20204,36795.51422,172.7463173
69581,20204,36795.51422,193.369666
69582,20204,36795.51422,3734.972767
69583,20204,36795.51422,3530.013499
69595,20418,163291.4183,4628.117314
69596,20418,163291.4183,6423.026971
69597,20418,163291.4183,8014.682829
69598,20418,163291.4183,1130.63935
69600,20418,163291.4183,7530.964572
69609,20124,66994.4285,66.19926795
69610,20305,11309.53929,7004.610499
69611,20305,11309.53929,7.318143155
69612,20005,177353.702,6049.868631
69613,20030,27032.69337,155.4372046
69614,20043,246013.9585,262.6880205
69615,20043,246013.9585,7111.762345
69616,20043,246013.9585,762.5953444
69617,20043,246013.9585,6199.718648
69618,20043,246013.9585,6200.116654
69619,20043,246013.9585,5875.819803
69620,20557,33085.89392,4355.318693
69621,20043,246013.9585,4559.665482
69622,20557,33085.89392,1760.130115
69623,20557,33085.89392,1016.849691
69624,20066,74516.46368,1373.890725
69625,20066,74516.46368,5724.020751
69635,20075,12546.021,2524.253853
69641,20327,103899.9893,1589.672286
69642,20327,103899.9893,6305.388651
69643,20327,103899.9893,1352.661565
69646,20327,103899.9893,4995.691104
69647,7017,225816.9198,3142.067283
69649,7017,225816.9198,432.8659434
69650,7017,225816.9198,4525.715397
69655,7046,191881.2018,2407.170221
69656,7046,191881.2018,7142.867362
69658,7046,191881.2018,6148.934748
69659,7046,191881.2018,6211.308628
69660,7046,191881.2018,6916.454638
69662,7046,191881.2018,783.5108065
69663,7046,191881.2018,6689.044664
69664,7108,320959.8415,1165.578324
69665,7108,320959.8415,3990.113133
70530,12018,55473.44843,2565.961631
70531,12018,55473.44843,1886.61367
70537,12077,40041.85922,6353.414068
70538,12077,40041.85922,810.4693393
70540,12080,46263.59217,4740.675114
70541,12080,46263.59217,6165.876202
70542,12080,46263.59217,6142.388964
70543,12080,46263.59217,6215.593737
70544,12080,46263.59217,4658.882482
70549,12046,126066.6628,3863.078519
70550,12046,126066.6628,4758.865615
70555,12046,126066.6628,7964.933728
70556,12046,126066.6628,2415.893009
70561,20185,30993.95689,8116.770361
70592,20516,52975.0489,7150.258932
70593,20516,52975.0489,8327.385697
70594,20516,52975.0489,5476.200632
70595,20516,52975.0489,2598.716781
70596,20229,22180.60604,7276.700408
70599,20277,201648.5424,3852.247312
70600,20429,21931.46646,3940.732169
70601,20429,21931.46646,6623.189195
70602,20429,21931.46646,1287.043552
70604,20277,201648.5424,12651.92911
70605,20277,201648.5424,849.9927097
70606,20017,42041.92998,6001.701469
70609,20017,42041.92998,4174.925339
70610,20017,42041.92998,3467.024821
70611,20542,10798.69198,4601.601949
70612,20028,59514.64617,4610.232709
70613,20028,59514.64617,5976.611115
70614,20015,6257.587053,2662.119322
70625,20449,18986.33207,1481.267794
70635,20125,107114.5216,487.8815152
70636,20125,107114.5216,5534.744372
70637,20064,76908.14581,1604.307387
70639,20204,36795.51422,1600.350711
70640,20204,36795.51422,2456.803532
70641,20204,36795.51422,5135.556318
70655,20418,163291.4183,4426.671525
70656,20418,163291.4183,6883.341212
70657,20418,163291.4183,2057.710825
70658,20418,163291.4183,2374.846284
70659,20418,163291.4183,5127.193023
70667,20053,7914.509042,1201.205895
70668,20305,11309.53929,1667.890793
70669,20305,11309.53929,739.4691551
70670,20005,177353.702,428.4182221
70671,20005,177353.702,807.5887535
70672,20005,177353.702,619.4547897
70674,20043,246013.9585,5689.313424
70675,20043,246013.9585,923.8162795
70679,20557,33085.89392,1854.886537
70680,20557,33085.89392,42.34254562
70681,20557,33085.89392,1427.909945
70682,20557,33085.89392,2058.205206
70683,20066,74516.46368,1687.619765
70694,20525,70445.75166,6087.573911
70699,20525,70445.75166,6237.431945
70700,20525,70445.75166,5359.397333
70706,7017,225816.9198,12101.73449
70709,7017,225816.9198,7890.819593
70715,7046,191881.2018,2192.490516
70716,7046,191881.2018,4494.381227
70719,7046,191881.2018,1667.286154
70720,7046,191881.2018,6763.602669
70721,7046,191881.2018,5867.549202
71588,12018,55473.44843,612.838969
71589,12018,55473.44843,5114.71683
71596,12077,40041.85922,3844.962635
71597,12077,40041.85922,3550.161891
71603,12080,46263.59217,551.3433949
71604,12013,52321.2995,3236.508093
71605,12013,52321.2995,6167.706154
71606,12013,52321.2995,6223.188741
71607,12013,52321.2995,6307.006628
71608,12013,52321.2995,2268.75477
71614,12046,126066.6628,278.0902449
71615,12046,126066.6628,5541.304047
71620,20185,30993.95689,452.8083312
71621,20185,30993.95689,6882.546609
71622,20300,28475.52615,2261.54008
71624,20415,3097.129914,117.1504008
71631,20076,670.64662,670.64662
71652,20516,52975.0489,2934.955987
71653,20516,52975.0489,204.925147
71665,20017,42041.92998,7062.769395
71666,20017,42041.92998,4432.641434
71667,20241,9473.030852,383.1620366
71668,20017,42041.92998,6383.901171
71671,20028,59514.64617,1525.907057
71684,20449,18986.33207,4960.083364
71685,20449,18986.33207,3134.012179
71695,20064,76908.14581,264.3509189
71696,20064,76908.14581,4036.396031
71697,20064,76908.14581,4555.501686
71698,20064,76908.14581,892.7951855
71699,20204,36795.51422,3709.116979
71712,20418,163291.4183,5737.200131
71713,20418,163291.4183,6488.177021
71714,20418,163291.4183,1990.002545
71716,20418,163291.4183,4430.184502
71717,20418,163291.4183,7731.708639
71726,20005,177353.702,987.7764455
71727,20005,177353.702,3229.005684
71730,20005,177353.702,3746.557403
71731,20005,177353.702,434.3361306
71734,20043,246013.9585,6602.963747
71739,20557,33085.89392,6020.664956
71744,20066,74516.46368,371.4167908
71745,20066,74516.46368,1303.148049
71751,20066,74516.46368,2505.389177
71752,20066,74516.46368,1212.42963
71753,20525,70445.75166,2585.341948
71754,20525,70445.75166,6004.575908
71755,20525,70445.75166,6374.518007
71756,20525,70445.75166,6243.039743
71757,20525,70445.75166,6170.867615
71758,20525,70445.75166,370.2605778
71765,7017,225816.9198,6486.961608
71766,7017,225816.9198,6023.54997
71767,7017,225816.9198,7245.459463
71768,7017,225816.9198,4976.073324
71774,7046,191881.2018,989.2911658
71775,7046,191881.2018,1040.352987
71776,7046,191881.2018,3228.27319
72625,12001,672454.6822,2242.748417
72626,12001,672454.6822,6235.428445
72627,12001,672454.6822,6274.672318
72646,12025,49243.59332,3797.108854
72647,12018,55473.44843,861.0147979
72656,12052,92482.28025,4086.456329
72657,12052,92482.28025,1520.513832
72662,12013,52321.2995,6645.202629
72667,12013,52321.2995,695.4097054
72668,12036,12475.41158,560.3516681
72674,12046,126066.6628,1364.312105
72681,20300,28475.52615,4711.472569
72682,20300,28475.52615,7908.596791
72683,20300,28475.52615,1173.517003
72721,20277,201648.5424,3398.120214
72722,20277,201648.5424,745.2804176
72723,20398,26641.8789,2403.116142
72724,20017,42041.92998,1680.904294
72725,20101,4944.792182,2932.619751
72726,20241,9473.030852,1854.17963
72729,20028,59514.64617,564.8979208
72730,20028,59514.64617,2520.381894
72744,20449,18986.33207,7059.631649
72755,20064,76908.14581,7226.511933
72769,20440,8432.197381,897.9848498
72770,20418,163291.4183,5704.675405
72771,20418,163291.4183,1468.670454
72775,20418,163291.4183,6461.917197
72786,20005,177353.702,606.6924705
72787,20014,28800.27801,6620.358224
72788,20014,28800.27801,1537.35063
72789,20014,28800.27801,4772.691579
72790,20005,177353.702,7744.762277
72791,20005,177353.702,4981.425218
72792,20005,177353.702,6359.890913
72793,20043,246013.9585,6110.153936
72794,20043,246013.9585,544.9586694
72798,20043,246013.9585,4696.118989
72804,20066,74516.46368,6743.723569
72808,20066,74516.46368,3491.618068
72809,20066,74516.46368,6602.924724
72810,20066,74516.46368,4156.775884
72812,20525,70445.75166,2194.183072
72822,20265,111057.6982,2922.238078
72823,7017,225816.9198,4016.189312
72824,7017,225816.9198,3226.966068
72827,7017,225816.9198,3080.660529
72828,7017,225816.9198,7778.707305
72829,7017,225816.9198,2496.147882
72833,7046,191881.2018,5024.077744
72835,7046,191881.2018,848.7023712
72836,7046,191881.2018,3652.950706
73683,12001,672454.6822,5817.682812
73684,12001,672454.6822,5345.487415
73686,12053,198960.5208,109.8427061
73687,12053,198960.5208,3033.901311
73704,12030,49800.05992,6393.849181
73705,12030,49800.05992,2372.80658
73706,12025,49243.59332,7439.465377
73716,12052,92482.28025,6450.362781
73721,12013,52321.2995,4663.115514
73722,12013,52321.2995,2530.970169
73727,12046,126066.6628,983.9080981
73728,12046,126066.6628,6535.569994
73729,12046,126066.6628,2465.288049
73730,12046,126066.6628,89.68655263
73742,20300,28475.52615,638.6046906
73743,20300,28475.52615,1722.527573
73767,20448,19250.75236,6021.772108
73768,20448,19250.75236,6776.065827
73769,20491,59143.11696,3878.874664
73770,20491,59143.11696,4188.242576
73778,20535,27010.00051,5548.502121
73780,20277,201648.5424,7144.334039
73781,20155,17908.76947,112.4489748
73782,20277,201648.5424,746.9288731
73785,20241,9473.030852,79.34092406
73789,20238,7784.29055,2883.904518
73796,20328,8984.481291,2205.226677
73803,20449,18986.33207,2351.337085
73804,20333,112160.196,737.3561931
73813,20064,76908.14581,1749.037453
73814,20064,76908.14581,3100.742968
73815,20064,76908.14581,6949.302268
73816,20064,76908.14581,1115.133362
73817,20357,13365.86487,2009.623235
73828,20440,8432.197381,4255.623698
73833,20418,163291.4183,6310.159813
